observation_date,DEXNOUS
2003-07-24,7.2245
2003-07-25,7.1324
2003-07-28,7.1535
2003-07-29,7.1903
2003-07-30,7.2195
2003-07-31,7.2880
2003-08-01,7.2575
2003-08-04,7.2240
2003-08-05,7.2375
2003-08-06,7.1985
2003-08-07,7.1530
2003-08-08,7.2190
2003-08-11,7.2520
2003-08-12,7.2935
2003-08-13,7.3475
2003-08-14,7.3780
2003-08-15,7.3830
2003-08-18,7.4266
2003-08-19,7.4855
2003-08-20,7.4742
2003-08-21,7.5644
2003-08-22,7.6490
2003-08-25,7.6390
2003-08-26,7.6560
2003-08-27,7.6460
2003-08-28,7.6102
2003-08-29,7.5065
2003-09-01,
2003-09-02,7.5880
2003-09-03,7.5970
2003-09-04,7.5423
2003-09-05,7.4354
2003-09-08,7.4185
2003-09-09,7.3855
2003-09-10,7.4050
2003-09-11,7.4030
2003-09-12,7.3090
2003-09-15,7.3280
2003-09-16,7.3908
2003-09-17,7.2940
2003-09-18,7.2527
2003-09-19,7.1830
2003-09-22,7.1150
2003-09-23,7.0425
2003-09-24,7.0069
2003-09-25,7.0250
2003-09-26,7.0640
2003-09-29,7.0000
2003-09-30,7.0557
2003-10-01,7.0200
2003-10-02,6.9725
2003-10-03,7.0802
2003-10-06,6.9795
2003-10-07,6.9825
2003-10-08,6.9730
2003-10-09,7.0380
2003-10-10,6.9715
2003-10-13,
2003-10-14,7.0500
2003-10-15,7.0925
2003-10-16,7.0870
2003-10-17,7.1050
2003-10-20,7.1120
2003-10-21,7.0944
2003-10-22,6.9670
2003-10-23,6.9930
2003-10-24,6.9825
2003-10-27,7.0230
2003-10-28,7.0364
2003-10-29,7.0534
2003-10-30,7.0240
2003-10-31,7.0910
2003-11-03,7.1850
2003-11-04,7.1820
2003-11-05,7.1850
2003-11-06,7.2240
2003-11-07,7.1590
2003-11-10,7.1425
2003-11-11,
2003-11-12,7.0295
2003-11-13,7.0025
2003-11-14,6.9892
2003-11-17,6.9874
2003-11-18,6.8930
2003-11-19,6.8565
2003-11-20,6.8670
2003-11-21,6.8510
2003-11-24,6.9368
2003-11-25,6.9240
2003-11-26,6.8590
2003-11-27,
2003-11-28,6.8240
2003-12-01,6.8285
2003-12-02,6.7600
2003-12-03,6.7145
2003-12-04,6.6950
2003-12-05,6.6515
2003-12-08,6.6500
2003-12-09,6.6440
2003-12-10,6.6663
2003-12-11,6.7193
2003-12-12,6.6640
2003-12-15,6.6930
2003-12-16,6.6750
2003-12-17,6.7125
2003-12-18,6.7545
2003-12-19,6.7110
2003-12-22,6.7170
2003-12-23,6.7570
2003-12-24,6.7500
2003-12-25,
2003-12-26,6.7810
2003-12-29,6.7490
2003-12-30,6.7235
2003-12-31,6.6660
2004-01-01,
2004-01-02,6.6590
2004-01-05,6.6586
2004-01-06,6.6985
2004-01-07,6.8090
2004-01-08,6.8115
2004-01-09,6.7180
2004-01-12,6.7310
2004-01-13,6.7216
2004-01-14,6.7160
2004-01-15,6.8260
2004-01-16,6.9536
2004-01-19,
2004-01-20,6.8520
2004-01-21,6.7940
2004-01-22,6.7705
2004-01-23,6.8282
2004-01-26,6.8640
2004-01-27,6.8130
2004-01-28,6.9197
2004-01-29,7.0730
2004-01-30,7.0161
2004-02-02,6.9836
2004-02-03,6.9540
2004-02-04,6.9700
2004-02-05,6.9550
2004-02-06,6.8900
2004-02-09,6.8625
2004-02-10,6.9330
2004-02-11,6.9160
2004-02-12,6.9125
2004-02-13,6.9210
2004-02-16,
2004-02-17,6.8416
2004-02-18,6.8830
2004-02-19,6.9265
2004-02-20,7.0060
2004-02-23,6.9980
2004-02-24,6.9450
2004-02-25,7.0675
2004-02-26,7.0535
2004-02-27,7.0470
2004-03-01,6.9860
2004-03-02,7.1325
2004-03-03,7.1408
2004-03-04,7.0930
2004-03-05,6.9990
2004-03-08,6.9860
2004-03-09,6.9225
2004-03-10,7.0870
2004-03-11,6.9925
2004-03-12,6.9675
2004-03-15,6.9360
2004-03-16,6.8900
2004-03-17,6.9390
2004-03-18,6.8809
2004-03-19,6.9170
2004-03-22,6.8150
2004-03-23,6.8550
2004-03-24,6.8915
2004-03-25,6.9550
2004-03-26,6.9850
2004-03-29,6.9440
2004-03-30,6.9010
2004-03-31,6.8600
2004-04-01,6.8200
2004-04-02,6.9310
2004-04-05,6.9700
2004-04-06,6.9320
2004-04-07,6.8675
2004-04-08,6.9475
2004-04-09,6.9300
2004-04-12,6.9800
2004-04-13,6.9560
2004-04-14,6.9440
2004-04-15,6.9450
2004-04-16,6.8855
2004-04-19,6.8950
2004-04-20,6.9560
2004-04-21,6.9710
2004-04-22,6.9475
2004-04-23,6.9970
2004-04-26,6.9650
2004-04-27,6.9020
2004-04-28,6.9190
2004-04-29,6.8440
2004-04-30,6.8725
2004-05-03,6.8940
2004-05-04,6.8040
2004-05-05,6.7115
2004-05-06,6.7360
2004-05-07,6.8090
2004-05-10,6.8910
2004-05-11,6.9690
2004-05-12,6.8760
2004-05-13,6.9325
2004-05-14,6.9060
2004-05-17,6.8830
2004-05-18,6.9130
2004-05-19,6.8880
2004-05-20,6.9210
2004-05-21,6.8450
2004-05-24,6.8735
2004-05-25,6.8020
2004-05-26,6.7745
2004-05-27,6.7015
2004-05-28,6.7256
2004-05-31,
2004-06-01,6.7055
2004-06-02,6.6970
2004-06-03,6.7190
2004-06-04,6.6790
2004-06-07,6.6507
2004-06-08,6.6780
2004-06-09,6.7610
2004-06-10,6.8250
2004-06-11,6.9180
2004-06-14,6.8950
2004-06-15,6.8370
2004-06-16,6.9355
2004-06-17,6.9300
2004-06-18,6.8880
2004-06-21,6.9060
2004-06-22,6.8910
2004-06-23,6.9260
2004-06-24,6.8730
2004-06-25,6.8390
2004-06-28,6.8190
2004-06-29,6.9038
2004-06-30,6.9380
2004-07-01,6.9715
2004-07-02,6.9218
2004-07-05,
2004-07-06,6.8754
2004-07-07,6.8070
2004-07-08,6.8430
2004-07-09,6.8325
2004-07-12,6.8160
2004-07-13,6.9140
2004-07-14,6.8550
2004-07-15,6.8840
2004-07-16,6.8230
2004-07-19,6.8250
2004-07-20,6.8660
2004-07-21,6.9350
2004-07-22,6.9160
2004-07-23,7.0135
2004-07-26,6.9825
2004-07-27,7.0520
2004-07-28,7.0060
2004-07-29,7.0160
2004-07-30,7.0090
2004-08-02,7.0230
2004-08-03,7.0000
2004-08-04,6.9725
2004-08-05,6.9325
2004-08-06,6.8090
2004-08-09,6.7720
2004-08-10,6.7740
2004-08-11,6.8240
2004-08-12,6.7840
2004-08-13,6.7010
2004-08-16,6.7010
2004-08-17,6.7270
2004-08-18,6.7590
2004-08-19,6.6920
2004-08-20,6.6955
2004-08-23,6.7790
2004-08-24,6.8660
2004-08-25,6.8890
2004-08-26,6.9072
2004-08-27,6.9577
2004-08-30,6.9618
2004-08-31,6.8848
2004-09-01,6.8560
2004-09-02,6.8350
2004-09-03,6.9040
2004-09-06,
2004-09-07,6.8950
2004-09-08,6.8530
2004-09-09,6.8010
2004-09-10,6.7850
2004-09-13,6.8160
2004-09-14,6.8410
2004-09-15,6.9220
2004-09-16,6.9452
2004-09-17,6.9230
2004-09-20,6.8950
2004-09-21,6.8633
2004-09-22,6.8330
2004-09-23,6.7730
2004-09-24,6.8330
2004-09-27,6.8076
2004-09-28,6.7800
2004-09-29,6.7860
2004-09-30,6.7270
2004-10-01,6.6920
2004-10-04,6.7657
2004-10-05,6.7268
2004-10-06,6.7325
2004-10-07,6.7400
2004-10-08,6.6825
2004-10-11,
2004-10-12,6.6660
2004-10-13,6.6800
2004-10-14,6.6100
2004-10-15,6.5690
2004-10-18,6.5650
2004-10-19,6.5900
2004-10-20,6.5172
2004-10-21,6.5197
2004-10-22,6.4946
2004-10-25,6.4369
2004-10-26,6.4350
2004-10-27,6.4146
2004-10-28,6.3892
2004-10-29,6.3908
2004-11-01,6.3880
2004-11-02,6.4443
2004-11-03,6.3850
2004-11-04,6.3283
2004-11-05,6.3250
2004-11-08,6.3615
2004-11-09,6.3533
2004-11-10,6.3359
2004-11-11,
2004-11-12,6.2510
2004-11-15,6.2543
2004-11-16,6.2310
2004-11-17,6.2269
2004-11-18,6.2644
2004-11-19,6.2371
2004-11-22,6.2500
2004-11-23,6.2387
2004-11-24,6.1923
2004-11-25,
2004-11-26,6.1007
2004-11-29,6.0927
2004-11-30,6.1391
2004-12-01,6.1189
2004-12-02,6.1595
2004-12-03,6.0867
2004-12-06,6.0624
2004-12-07,6.0750
2004-12-08,6.1993
2004-12-09,6.2225
2004-12-10,6.2118
2004-12-13,6.1733
2004-12-14,6.2005
2004-12-15,6.1150
2004-12-16,6.1660
2004-12-17,6.1729
2004-12-20,6.1681
2004-12-21,6.1760
2004-12-22,6.1860
2004-12-23,6.1352
2004-12-24,6.1167
2004-12-27,6.0693
2004-12-28,6.0731
2004-12-29,6.0940
2004-12-30,6.0551
2004-12-31,6.0794
2005-01-03,6.1035
2005-01-04,6.2407
2005-01-05,6.2135
2005-01-06,6.2665
2005-01-07,6.2971
2005-01-10,6.2675
2005-01-11,6.2278
2005-01-12,6.1726
2005-01-13,6.1952
2005-01-14,6.2558
2005-01-17,
2005-01-18,6.2568
2005-01-19,6.2718
2005-01-20,6.3257
2005-01-21,6.2929
2005-01-24,6.2894
2005-01-25,6.3355
2005-01-26,6.3116
2005-01-27,6.3313
2005-01-28,6.3325
2005-01-31,6.3558
2005-02-01,6.3540
2005-02-02,6.3399
2005-02-03,6.3876
2005-02-04,6.4153
2005-02-07,6.5427
2005-02-08,6.5602
2005-02-09,6.5412
2005-02-10,6.5462
2005-02-11,6.5494
2005-02-14,6.4707
2005-02-15,6.4530
2005-02-16,6.4340
2005-02-17,6.4000
2005-02-18,6.3386
2005-02-21,
2005-02-22,6.2420
2005-02-23,6.2425
2005-02-24,6.2467
2005-02-25,6.2591
2005-02-28,6.2009
2005-03-01,6.2148
2005-03-02,6.2583
2005-03-03,6.2628
2005-03-04,6.2102
2005-03-07,6.2075
2005-03-08,6.1386
2005-03-09,6.1245
2005-03-10,6.0925
2005-03-11,6.0667
2005-03-14,6.1182
2005-03-15,6.1450
2005-03-16,6.0888
2005-03-17,6.0802
2005-03-18,6.1102
2005-03-21,6.1889
2005-03-22,6.1870
2005-03-23,6.2982
2005-03-24,6.3273
2005-03-25,6.3352
2005-03-28,6.3888
2005-03-29,6.3516
2005-03-30,6.3259
2005-03-31,6.3451
2005-04-01,6.3463
2005-04-04,6.3770
2005-04-05,6.3538
2005-04-06,6.3491
2005-04-07,6.3269
2005-04-08,6.3303
2005-04-11,6.3134
2005-04-12,6.3521
2005-04-13,6.3592
2005-04-14,6.4235
2005-04-15,6.3658
2005-04-18,6.2959
2005-04-19,6.2946
2005-04-20,6.2495
2005-04-21,6.2310
2005-04-22,6.2370
2005-04-25,6.2690
2005-04-26,6.2743
2005-04-27,6.2771
2005-04-28,6.3050
2005-04-29,6.2788
2005-05-02,6.3235
2005-05-03,6.2982
2005-05-04,6.2619
2005-05-05,6.2635
2005-05-06,6.3314
2005-05-09,6.3238
2005-05-10,6.2878
2005-05-11,6.3145
2005-05-12,6.3671
2005-05-13,6.3934
2005-05-16,6.4099
2005-05-17,6.4020
2005-05-18,6.4025
2005-05-19,6.4189
2005-05-20,6.4656
2005-05-23,6.4444
2005-05-24,6.4245
2005-05-25,6.3865
2005-05-26,6.3789
2005-05-27,6.3522
2005-05-30,
2005-05-31,6.4272
2005-06-01,6.4572
2005-06-02,6.4579
2005-06-03,6.4588
2005-06-06,6.4120
2005-06-07,6.3968
2005-06-08,6.4241
2005-06-09,6.4672
2005-06-10,6.4607
2005-06-13,6.5241
2005-06-14,6.5380
2005-06-15,6.5062
2005-06-16,6.5103
2005-06-17,6.4471
2005-06-20,6.4789
2005-06-21,6.4737
2005-06-22,6.4968
2005-06-23,6.5962
2005-06-24,6.5634
2005-06-27,6.5382
2005-06-28,6.5809
2005-06-29,6.5327
2005-06-30,6.5381
2005-07-01,6.6032
2005-07-04,
2005-07-05,6.6311
2005-07-06,6.6411
2005-07-07,6.6083
2005-07-08,6.5945
2005-07-11,6.5475
2005-07-12,6.4774
2005-07-13,6.5280
2005-07-14,6.5554
2005-07-15,6.6003
2005-07-18,6.6129
2005-07-19,6.6738
2005-07-20,6.6158
2005-07-21,6.5706
2005-07-22,6.5831
2005-07-25,6.5630
2005-07-26,6.5816
2005-07-27,6.5742
2005-07-28,6.5255
2005-07-29,6.4785
2005-08-01,6.4322
2005-08-02,6.4277
2005-08-03,6.3596
2005-08-04,6.3477
2005-08-05,6.4130
2005-08-08,6.4040
2005-08-09,6.4043
2005-08-10,6.3915
2005-08-11,6.3369
2005-08-12,6.3568
2005-08-15,6.4335
2005-08-16,6.4430
2005-08-17,6.4427
2005-08-18,6.5239
2005-08-19,6.5731
2005-08-22,6.5194
2005-08-23,6.5310
2005-08-24,6.5045
2005-08-25,6.4400
2005-08-26,6.4397
2005-08-29,6.4646
2005-08-30,6.4824
2005-08-31,6.3725
2005-09-01,6.2890
2005-09-02,6.2125
2005-09-05,
2005-09-06,6.2652
2005-09-07,6.2615
2005-09-08,6.2889
2005-09-09,6.2674
2005-09-12,6.3563
2005-09-13,6.3726
2005-09-14,6.3530
2005-09-15,6.3754
2005-09-16,6.3772
2005-09-19,6.4105
2005-09-20,6.3961
2005-09-21,6.3881
2005-09-22,6.4087
2005-09-23,6.4547
2005-09-26,6.4978
2005-09-27,6.5164
2005-09-28,6.5050
2005-09-29,6.5133
2005-09-30,6.5331
2005-10-03,6.6041
2005-10-04,6.6155
2005-10-05,6.5750
2005-10-06,6.5080
2005-10-07,6.5240
2005-10-10,
2005-10-11,6.5190
2005-10-12,6.4837
2005-10-13,6.5573
2005-10-14,6.4520
2005-10-17,6.4815
2005-10-18,6.5340
2005-10-19,6.5106
2005-10-20,6.4938
2005-10-21,6.5222
2005-10-24,6.5250
2005-10-25,6.4572
2005-10-26,6.4562
2005-10-27,6.4307
2005-10-28,6.4602
2005-10-31,6.4951
2005-11-01,6.4862
2005-11-02,6.4591
2005-11-03,6.5165
2005-11-04,6.5811
2005-11-07,6.6053
2005-11-08,6.6098
2005-11-09,6.5839
2005-11-10,6.5839
2005-11-11,
2005-11-14,6.6532
2005-11-15,6.6729
2005-11-16,6.6814
2005-11-17,6.7141
2005-11-18,6.6973
2005-11-21,6.7130
2005-11-22,6.6936
2005-11-23,6.6765
2005-11-24,
2005-11-25,6.7118
2005-11-28,6.6880
2005-11-29,6.7304
2005-11-30,6.7393
2005-12-01,6.7915
2005-12-02,6.7610
2005-12-05,6.6771
2005-12-06,6.7487
2005-12-07,6.7620
2005-12-08,6.7032
2005-12-09,6.7058
2005-12-12,6.6435
2005-12-13,6.6578
2005-12-14,6.5944
2005-12-15,6.6361
2005-12-16,6.6467
2005-12-19,6.6788
2005-12-20,6.7966
2005-12-21,6.8023
2005-12-22,6.7710
2005-12-23,6.7854
2005-12-26,
2005-12-27,6.7583
2005-12-28,6.7753
2005-12-29,6.7691
2005-12-30,6.7444
2006-01-02,
2006-01-03,6.6412
2006-01-04,6.5522
2006-01-05,6.5583
2006-01-06,6.5242
2006-01-09,6.5742
2006-01-10,6.6249
2006-01-11,6.6183
2006-01-12,6.6932
2006-01-13,6.6413
2006-01-16,
2006-01-17,6.7049
2006-01-18,6.7483
2006-01-19,6.7119
2006-01-20,6.6739
2006-01-23,6.5539
2006-01-24,6.5412
2006-01-25,6.5635
2006-01-26,6.6031
2006-01-27,6.6627
2006-01-30,6.7286
2006-01-31,6.6537
2006-02-01,6.6775
2006-02-02,6.6416
2006-02-03,6.6906
2006-02-06,6.7237
2006-02-07,6.7140
2006-02-08,6.7335
2006-02-09,6.7057
2006-02-10,6.7765
2006-02-13,6.8107
2006-02-14,6.8490
2006-02-15,6.8470
2006-02-16,6.8071
2006-02-17,6.7697
2006-02-20,
2006-02-21,6.7533
2006-02-22,6.7763
2006-02-23,6.7412
2006-02-24,6.7685
2006-02-27,6.7655
2006-02-28,6.7474
2006-03-01,6.7287
2006-03-02,6.6878
2006-03-03,6.6530
2006-03-06,6.6446
2006-03-07,6.7163
2006-03-08,6.7333
2006-03-09,6.7340
2006-03-10,6.7073
2006-03-13,6.6732
2006-03-14,6.6183
2006-03-15,6.6231
2006-03-16,6.5869
2006-03-17,6.5390
2006-03-20,6.5276
2006-03-21,6.5838
2006-03-22,6.5732
2006-03-23,6.6488
2006-03-24,6.6237
2006-03-27,6.6231
2006-03-28,6.5691
2006-03-29,6.6262
2006-03-30,6.5625
2006-03-31,6.5460
2006-04-03,6.5142
2006-04-04,6.4190
2006-04-05,6.4340
2006-04-06,6.4570
2006-04-07,6.4950
2006-04-10,6.4890
2006-04-11,6.4533
2006-04-12,6.4843
2006-04-13,6.4893
2006-04-14,6.4998
2006-04-17,6.4160
2006-04-18,6.4048
2006-04-19,6.3109
2006-04-20,6.3291
2006-04-21,6.3540
2006-04-24,6.3438
2006-04-25,6.3243
2006-04-26,6.2507
2006-04-27,6.2116
2006-04-28,6.1645
2006-05-01,6.1642
2006-05-02,6.1455
2006-05-03,6.1265
2006-05-04,6.1180
2006-05-05,6.1182
2006-05-08,6.1249
2006-05-09,6.1129
2006-05-10,6.0712
2006-05-11,6.0266
2006-05-12,6.0142
2006-05-15,6.0672
2006-05-16,6.1125
2006-05-17,6.1402
2006-05-18,6.1034
2006-05-19,6.1073
2006-05-22,6.0923
2006-05-23,6.1010
2006-05-24,6.1304
2006-05-25,6.1180
2006-05-26,6.1455
2006-05-29,
2006-05-30,6.0784
2006-05-31,6.0687
2006-06-01,6.0709
2006-06-02,6.0207
2006-06-05,5.9869
2006-06-06,6.0621
2006-06-07,6.1013
2006-06-08,6.1937
2006-06-09,6.1655
2006-06-12,6.1885
2006-06-13,6.2245
2006-06-14,6.2255
2006-06-15,6.2167
2006-06-16,6.2152
2006-06-19,6.2440
2006-06-20,6.2839
2006-06-21,6.2746
2006-06-22,6.3252
2006-06-23,6.3227
2006-06-26,6.3076
2006-06-27,6.2925
2006-06-28,6.3016
2006-06-29,6.3073
2006-06-30,6.2220
2006-07-03,6.2385
2006-07-04,
2006-07-05,6.2512
2006-07-06,6.2318
2006-07-07,6.2244
2006-07-10,6.2666
2006-07-11,6.2563
2006-07-12,6.2617
2006-07-13,6.2518
2006-07-14,6.2570
2006-07-17,6.3190
2006-07-18,6.3425
2006-07-19,6.3477
2006-07-20,6.2779
2006-07-21,6.2484
2006-07-24,6.3078
2006-07-25,6.3239
2006-07-26,6.2793
2006-07-27,6.1970
2006-07-28,6.1915
2006-07-31,6.1592
2006-08-01,6.1547
2006-08-02,6.1499
2006-08-03,6.1540
2006-08-04,6.1174
2006-08-07,6.1290
2006-08-08,6.1645
2006-08-09,6.1555
2006-08-10,6.2298
2006-08-11,6.2496
2006-08-14,6.2995
2006-08-15,6.2601
2006-08-16,6.2673
2006-08-17,6.2698
2006-08-18,6.2958
2006-08-21,6.2253
2006-08-22,6.2838
2006-08-23,6.2898
2006-08-24,6.3430
2006-08-25,6.3020
2006-08-28,6.2843
2006-08-29,6.3147
2006-08-30,6.3150
2006-08-31,6.3186
2006-09-01,6.3350
2006-09-04,
2006-09-05,6.3423
2006-09-06,6.3843
2006-09-07,6.4653
2006-09-08,6.5090
2006-09-11,6.5573
2006-09-12,6.5292
2006-09-13,6.6007
2006-09-14,6.5212
2006-09-15,6.5370
2006-09-18,6.5655
2006-09-19,6.5057
2006-09-20,6.5248
2006-09-21,6.5296
2006-09-22,6.5466
2006-09-25,6.5547
2006-09-26,6.5322
2006-09-27,6.5072
2006-09-28,6.4625
2006-09-29,6.5053
2006-10-02,6.5549
2006-10-03,6.5847
2006-10-04,6.6370
2006-10-05,6.6180
2006-10-06,6.6875
2006-10-09,
2006-10-10,6.6870
2006-10-11,6.7234
2006-10-12,6.7430
2006-10-13,6.7350
2006-10-16,6.7749
2006-10-17,6.7486
2006-10-18,6.7802
2006-10-19,6.7124
2006-10-20,6.6789
2006-10-23,6.7108
2006-10-24,6.6710
2006-10-25,6.6074
2006-10-26,6.5475
2006-10-27,6.5442
2006-10-30,6.5626
2006-10-31,6.5320
2006-11-01,6.4761
2006-11-02,6.4527
2006-11-03,6.4873
2006-11-06,6.5019
2006-11-07,6.4347
2006-11-08,6.4518
2006-11-09,6.4197
2006-11-10,6.3659
2006-11-13,6.4157
2006-11-14,6.4269
2006-11-15,6.4360
2006-11-16,6.4218
2006-11-17,6.4541
2006-11-20,6.4568
2006-11-21,6.4485
2006-11-22,6.3832
2006-11-23,
2006-11-24,6.3123
2006-11-27,6.3098
2006-11-28,6.3053
2006-11-29,6.2675
2006-11-30,6.1522
2006-12-01,6.1337
2006-12-04,6.1375
2006-12-05,6.1005
2006-12-06,6.1004
2006-12-07,6.0932
2006-12-08,6.1450
2006-12-11,6.1416
2006-12-12,6.1551
2006-12-13,6.1756
2006-12-14,6.1918
2006-12-15,6.2360
2006-12-18,6.2325
2006-12-19,6.1740
2006-12-20,6.1868
2006-12-21,6.1926
2006-12-22,6.2443
2006-12-25,
2006-12-26,6.2447
2006-12-27,6.2760
2006-12-28,6.2620
2006-12-29,6.2287
2007-01-01,
2007-01-02,6.1809
2007-01-03,6.2598
2007-01-04,6.3229
2007-01-05,6.3513
2007-01-08,6.3592
2007-01-09,6.3536
2007-01-10,6.4363
2007-01-11,6.4728
2007-01-12,6.4623
2007-01-15,
2007-01-16,6.4348
2007-01-17,6.4390
2007-01-18,6.4693
2007-01-19,6.4446
2007-01-22,6.4476
2007-01-23,6.4026
2007-01-24,6.3514
2007-01-25,6.3108
2007-01-26,6.3304
2007-01-29,6.3007
2007-01-30,6.2857
2007-01-31,6.2606
2007-02-01,6.2376
2007-02-02,6.2674
2007-02-05,6.2750
2007-02-06,6.2474
2007-02-07,6.2160
2007-02-08,6.2269
2007-02-09,6.2550
2007-02-12,6.2455
2007-02-13,6.2146
2007-02-14,6.1614
2007-02-15,6.1651
2007-02-16,6.1173
2007-02-19,
2007-02-20,6.1365
2007-02-21,6.1427
2007-02-22,6.1414
2007-02-23,6.1246
2007-02-26,6.1161
2007-02-27,6.1115
2007-02-28,6.1316
2007-03-01,6.1551
2007-03-02,6.1607
2007-03-05,6.2500
2007-03-06,6.2226
2007-03-07,6.1983
2007-03-08,6.2010
2007-03-09,6.1780
2007-03-12,6.1347
2007-03-13,6.1290
2007-03-14,6.1404
2007-03-15,6.1263
2007-03-16,6.1113
2007-03-19,6.1271
2007-03-20,6.1573
2007-03-21,6.1586
2007-03-22,6.0967
2007-03-23,6.1007
2007-03-26,6.0864
2007-03-27,6.0994
2007-03-28,6.0802
2007-03-29,6.0910
2007-03-30,6.0774
2007-04-02,6.0992
2007-04-03,6.1114
2007-04-04,6.1178
2007-04-05,6.0698
2007-04-06,6.0930
2007-04-09,6.1007
2007-04-10,6.0259
2007-04-11,6.0259
2007-04-12,5.9994
2007-04-13,5.9914
2007-04-16,5.9551
2007-04-17,5.9554
2007-04-18,5.9725
2007-04-19,5.9622
2007-04-20,5.9560
2007-04-23,5.9664
2007-04-24,5.9490
2007-04-25,5.9612
2007-04-26,5.9823
2007-04-27,5.9676
2007-04-30,5.9441
2007-05-01,5.9702
2007-05-02,5.9682
2007-05-03,5.9823
2007-05-04,5.9695
2007-05-07,5.9700
2007-05-08,6.0115
2007-05-09,6.0076
2007-05-10,6.0512
2007-05-11,6.0475
2007-05-14,6.0524
2007-05-15,6.0101
2007-05-16,6.0450
2007-05-17,6.0592
2007-05-18,6.0468
2007-05-21,6.0669
2007-05-22,6.0385
2007-05-23,6.0157
2007-05-24,6.0318
2007-05-25,6.0159
2007-05-28,
2007-05-29,6.0114
2007-05-30,6.0716
2007-05-31,6.0403
2007-06-01,6.0253
2007-06-04,5.9847
2007-06-05,5.9705
2007-06-06,5.9887
2007-06-07,5.9889
2007-06-08,6.0677
2007-06-11,6.0615
2007-06-12,6.0862
2007-06-13,6.0940
2007-06-14,6.0874
2007-06-15,6.0400
2007-06-18,6.0249
2007-06-19,6.0227
2007-06-20,5.9881
2007-06-21,5.9697
2007-06-22,5.9397
2007-06-25,5.9476
2007-06-26,5.9522
2007-06-27,5.9250
2007-06-28,5.8985
2007-06-29,5.8942
2007-07-02,5.8130
2007-07-03,5.8183
2007-07-04,
2007-07-05,5.8300
2007-07-06,5.8054
2007-07-09,5.8073
2007-07-10,5.8096
2007-07-11,5.7906
2007-07-12,5.7380
2007-07-13,5.7368
2007-07-16,5.7263
2007-07-17,5.7247
2007-07-18,5.7205
2007-07-19,5.7276
2007-07-20,5.7160
2007-07-23,5.7244
2007-07-24,5.7427
2007-07-25,5.8038
2007-07-26,5.8166
2007-07-27,5.8858
2007-07-30,5.8483
2007-07-31,5.8086
2007-08-01,5.8268
2007-08-02,5.8024
2007-08-03,5.7582
2007-08-06,5.7741
2007-08-07,5.8158
2007-08-08,5.7625
2007-08-09,5.7968
2007-08-10,5.8376
2007-08-13,5.8595
2007-08-14,5.8770
2007-08-15,5.8934
2007-08-16,5.9846
2007-08-17,5.9405
2007-08-20,5.9226
2007-08-21,5.9457
2007-08-22,5.9055
2007-08-23,5.8707
2007-08-24,5.8264
2007-08-27,5.8251
2007-08-28,5.8353
2007-08-29,5.8231
2007-08-30,5.8262
2007-08-31,5.8210
2007-09-03,5.8210
2007-09-04,5.8154
2007-09-05,5.7812
2007-09-06,5.7645
2007-09-07,5.7481
2007-09-10,5.7058
2007-09-11,5.6770
2007-09-12,5.6236
2007-09-13,5.6372
2007-09-14,5.6324
2007-09-17,5.6205
2007-09-18,5.6427
2007-09-19,5.5810
2007-09-20,5.5259
2007-09-21,5.5318
2007-09-24,5.5162
2007-09-25,5.5105
2007-09-26,5.5046
2007-09-27,5.4632
2007-09-28,5.4095
2007-10-01,5.3674
2007-10-02,5.4234
2007-10-03,5.4267
2007-10-04,5.4462
2007-10-05,5.4051
2007-10-08,5.4051
2007-10-09,5.4469
2007-10-10,5.4294
2007-10-11,5.3688
2007-10-12,5.4200
2007-10-15,5.3761
2007-10-16,5.4089
2007-10-17,5.3894
2007-10-18,5.3730
2007-10-19,5.3694
2007-10-22,5.4738
2007-10-23,5.4070
2007-10-24,5.4539
2007-10-25,5.4110
2007-10-26,5.3603
2007-10-29,5.3554
2007-10-30,5.3487
2007-10-31,5.3867
2007-11-01,5.4220
2007-11-02,5.4142
2007-11-05,5.3785
2007-11-06,5.3483
2007-11-07,5.2903
2007-11-08,5.2619
2007-11-09,5.3177
2007-11-12,
2007-11-13,5.4354
2007-11-14,5.4054
2007-11-15,5.4609
2007-11-16,5.4783
2007-11-19,5.5061
2007-11-20,5.3971
2007-11-21,5.4217
2007-11-22,5.4217
2007-11-23,5.3986
2007-11-26,5.4028
2007-11-27,5.4564
2007-11-28,5.4828
2007-11-29,5.5025
2007-11-30,5.5255
2007-12-03,5.5258
2007-12-04,5.4932
2007-12-05,5.4830
2007-12-06,5.4779
2007-12-07,5.4666
2007-12-10,5.4333
2007-12-11,5.4439
2007-12-12,5.4079
2007-12-13,5.4555
2007-12-14,5.5180
2007-12-17,5.5635
2007-12-18,5.5843
2007-12-19,5.5929
2007-12-20,5.5944
2007-12-21,5.5900
2007-12-24,5.5548
2007-12-25,
2007-12-26,5.5221
2007-12-27,5.4567
2007-12-28,5.4047
2007-12-31,5.4310
2008-01-01,
2008-01-02,5.4034
2008-01-03,5.3460
2008-01-04,5.3221
2008-01-07,5.3819
2008-01-08,5.3570
2008-01-09,5.3828
2008-01-10,5.2998
2008-01-11,5.2818
2008-01-14,5.2637
2008-01-15,5.2964
2008-01-16,5.4150
2008-01-17,5.4368
2008-01-18,5.4701
2008-01-21,
2008-01-22,5.5006
2008-01-23,5.5487
2008-01-24,5.4463
2008-01-25,5.4772
2008-01-28,5.4639
2008-01-29,5.4326
