Date,SPY,BND,GLD,TLT,VTI,QQQ,XLE,VIX,SHV,VIXTERM
2023-07-21,436.7321566865,65.3884976628,182.18,90.4767942216,217.4164991732,369.6238012396,38.5849909254,13.6,96.9977462645,-2.799999237060547
2023-07-24,438.6831473463,65.2804472673,181.4,90.1477230149,218.1877531611,370.2142074391,39.2074771373,13.91,97.0065394606,-2.3500003814697266
2023-07-25,439.880785177,65.2084136703,182.41,89.9787405033,218.7372716274,372.7234337873,39.4134468397,13.86,97.0153326567,-2.359999656677246
2023-07-26,439.9483937642,65.4245144613,183.3,90.0676786673,218.9011630998,371.4835807682,39.4271781532,13.19,97.0329190489,-2.6000003814697266
2023-07-27,437.0315661442,64.8662540846,180.42,88.3155968368,217.2140450014,370.5979714688,39.1754374058,14.41,97.0680918334,-2.219999313354492
2023-07-28,441.3102238781,65.0913590752,181.86,88.7691814731,219.4796035907,377.3482823506,39.2944421227,13.33,97.0944714217,-2.59000015258789
2023-07-31,442.1505020336,65.2084136703,182.35,88.9826330667,220.1448101552,377.5450844171,40.0405101561,13.63,97.1120578139,-2.380000114440918
2023-08-01,440.8852556156,64.8056198044,180.46,87.5287448911,219.5470883147,376.6693152211,39.8528488716,13.93,97.1273579751,-2.40999984741211
2023-08-02,434.752190918,64.5979673586,179.6,86.5922747247,216.4331503387,368.4036284271,39.3310589587,16.09,97.140603819,-1.8699989318847656
2023-08-03,433.5062612393,64.2007192016,179.54,84.5944717029,215.8065064736,367.8132222275,39.7292670501,15.92,97.1803413507,-1.7999992370605469
2023-08-04,431.54561221,64.7333928667,180.19,86.0928239692,214.8906423631,366.0912041455,39.7841923041,17.1,97.2068330385,-1.510000228881836
2023-08-07,435.312376355,64.6340808274,179.78,85.2455414377,216.5391977621,369.1908366932,39.8299633491,15.77,97.2068330385,-1.9499988555908203
2023-08-08,433.4193359129,64.8688183748,178.64,86.2355241851,215.5365675779,366.0518437322,40.0267788426,15.99,97.2244941637,-2.1399993896484375
2023-08-09,430.5218250321,64.8868751092,177.79,86.6814623596,213.9940596022,362.0272414718,40.5302603374,15.96,97.2333247263,-2.089999198913574
2023-08-10,430.6763589458,64.525740421,177.6,85.2544602012,214.0326223016,362.696368498,40.5256832329,15.85,97.2774775392,-2.309999465942383
2023-08-11,430.4252413361,64.3180879752,177.6,85.0582474044,213.8301681298,360.3839442163,41.1481694448,14.84,97.2907233831,-2.719999313354492
2023-08-14,432.8012002583,64.2368326704,177.06,84.8709533711,214.8906423631,364.4282266834,40.9742394738,14.82,97.3127997896,-2.59000015258789
2023-08-15,427.7595313258,64.0923787951,176.59,84.3536650887,212.4515516265,360.5610660762,40.122898037,16.46,97.3304609148,-2.1300010681152344
2023-08-16,424.620561205,63.911811451,175.57,83.6936765904,210.6969488042,356.7431059856,39.7750380951,16.78,97.3392914774,-2.1899986267089844
2023-08-17,421.3850073881,63.8486128805,175.3,83.3369260508,208.9712680064,352.8464250685,40.251056963,17.89,97.3834442904,-1.9400005340576172
2023-08-18,421.5878331498,63.9840383886,175.33,83.631245246,209.2122848776,352.4036204188,40.6492650544,17.3,97.392274853,-1.9400005340576172
2023-08-21,424.3308101169,63.6770739036,175.81,82.5163998097,210.4173692336,358.081360038,40.3929472025,17.13,97.4011054156,-1.6400012969970703
2023-08-22,423.1814641342,63.7583292085,176.1,83.1496320175,209.8582100924,357.569674665,40.0817040965,16.97,97.4187665407,-1.75
2023-08-23,427.8947485002,64.3361447096,177.89,85.2098663837,212.1526907062,363.2080538709,39.9810077976,15.98,97.4364276659,-1.960000991821289
2023-08-24,421.9645095643,64.1826624671,177.85,84.6479842839,209.308691626,355.4442123466,39.7063815276,17.2,97.4805804789,-1.5499992370605469
2023-08-25,424.9392874019,64.1826624671,177.62,84.924465952,210.7355115035,358.1994412779,40.0908583055,15.68,97.4805804789,-2.039999008178711
2023-08-28,427.633972521,64.3000312408,178.13,85.0136535869,212.0852059823,360.8956295893,40.360907471,15.08,97.4894110415,-2.040000915527344
2023-08-29,433.8153290666,64.6972793979,179.87,85.8966111725,215.1702219337,368.7775523535,40.4707579789,14.45,97.5159027293,-2.109999656677246
2023-08-30,435.602127443,64.6701942963,180.32,85.8074235376,216.1246487436,370.8341339487,40.6721505769,13.88,97.5247332919,-2.3000001907348633
2023-08-31,434.9646750493,64.7785347027,180.02,86.1909303676,215.8932725473,371.9460656245,40.6996132039,13.57,97.5777166674,-2.3500003814697266
2023-09-01,435.7759780959,64.4677178135,180.11,84.8518484878,216.606682486,371.5524614915,41.5326462227,13.09,97.6047735112,-2.6499996185302734
2023-09-05,433.8925960234,64.1146436673,178.64,83.6620439703,215.3148320564,372.0247864511,41.7523472386,14.01,97.6047735112,-2.229999542236328
2023-09-06,430.9757684034,64.0422182014,177.83,83.8677996387,213.9651375776,368.7480320435,41.7706556566,14.45,97.6225085478,-2.160000801086426
2023-09-07,429.6525717679,64.2594945991,178.02,84.1003930031,213.2324462892,366.1108843521,41.7294617161,14.4,97.6757136573,-2.1800003051757812
2023-09-08,430.2996825313,64.2776009655,178.08,84.4224453537,213.4638224855,366.6225697251,42.132246912,13.84,97.6845811756,-2.299999237060547
2023-09-11,433.1295848248,64.1780159499,178.41,83.814124247,214.8038762894,370.9423750853,41.5784172677,13.8,97.7023162121,-2.2200002670288086
2023-09-12,430.7536259026,64.2232818661,177.49,84.2972027729,213.7626834058,366.8292118949,42.5579176304,14.23,97.7111837304,-2.020000457763672
2023-09-13,431.2558611219,64.3228668817,177.08,84.2793109756,213.7916054304,368.2265065672,42.2375203155,13.48,97.7289187669,-2.440000534057617
2023-09-14,434.9743334189,64.2142286829,177.17,83.6709898689,215.6233336515,371.237578185,42.7318476014,12.82,97.7732563582,-2.520000457763672
2023-09-15,429.7522162013,64.0874841176,178.34,83.1610736471,213.0878361665,364.8808714364,42.113938494,13.79,97.7821238765,-2.2300004959106445
2023-09-18,430.0042304923,64.1553829919,179.39,83.6352062744,213.1071175162,365.2635038542,42.4680269598,14.0,97.799858913,-2.1299991607666016
2023-09-19,429.1124876163,64.0150586517,179.22,83.0179392691,212.5672397247,364.4850055861,42.0715173171,14.11,97.799858913,-2.0199995040893555
2023-09-20,425.167494676,63.9335800026,179.35,83.2773703293,210.6873081293,359.2326058787,41.6796182517,15.14,97.8175939495,-1.669999122619629
2023-09-21,418.1401730993,63.5352399403,178.05,81.1393005572,207.1669193018,352.6498610297,41.1079066739,17.54,97.8619315408,-0.6999988555908203
2023-09-22,417.1999659367,63.7977822541,178.62,81.792351157,206.7314710619,352.699133072,41.1770653325,17.2,97.8796665774,-0.8899993896484375
2023-09-25,418.9543731165,63.3270167259,177.7,79.7795239657,207.5636610315,354.3743825096,41.6934499834,16.9,97.8885340956,-1.1200008392333984
2023-09-26,412.7994087011,63.2636444433,176.28,79.5022011082,204.5735831173,349.053001943,41.4536999669,18.94,97.8974016139,-0.779998779296875
2023-09-27,412.964187276,63.0373148624,174.1,79.0906897713,204.7864689235,349.8709178449,42.4864692687,18.22,97.9151366504,-0.8900012969970703
2023-09-28,415.3583230407,63.2002721606,173.23,79.3322290343,206.1411967811,352.7976771565,42.5325750411,17.34,97.9594742417,-1.039999008178711
2023-09-29,414.3502658766,63.1731126109,171.45,79.3411749329,205.5412458727,353.0538917764,41.6750076744,17.52,97.9594742417,-0.989999771118164
2023-10-02,414.1854873017,62.7408222061,169.65,78.0171944602,205.2703003012,356.0003599049,40.8451037712,17.61,97.9815534754,-1.010000228881836
2023-10-03,408.6411728991,62.2324318077,169.16,76.3389228205,202.2898990146,349.7526649434,40.8174403077,19.78,97.9904584608,-0.6299991607666016
2023-10-04,411.6168801047,62.6409598064,169.14,77.4158885786,203.7510697753,354.512344228,39.535699835,18.58,98.026078402,-0.9400005340576172
2023-10-05,411.4617943872,62.6863518063,168.83,77.0299758486,203.6446268722,353.4677769316,39.2913392412,18.49,98.079508314,-1.010000228881836
2023-10-06,416.3469944901,62.4412350071,169.7,76.0966055249,206.0734603882,359.390276414,39.5264786805,17.45,98.0884132993,-1.279998779296875
2023-10-09,419.0125302606,63.0767230051,172.82,77.8825737404,207.3701284804,361.223196387,40.8451037712,17.7,98.0973182846,-1.1099987030029297
2023-10-10,421.1934231637,63.0131742053,172.53,77.7748771646,208.6571199451,363.2236413037,40.8958201208,17.03,98.1062232699,-1.239999771118164
2023-10-11,422.9187517715,63.3036830044,173.79,79.3993005164,209.4796332872,365.8153507278,40.3702143154,16.09,98.1151282552,-1.539999008178711
2023-10-12,420.3404517172,62.7589790061,173.26,77.2453690002,207.7959000928,364.5441320369,40.4163200879,16.69,98.1685581672,-1.3999996185302734
2023-10-13,418.2467945302,63.0494878052,178.83,78.6274750565,206.6250281588,359.9618321045,41.3061614952,19.32,98.1863681378,-1.25
2023-10-16,422.6473517658,62.7226654062,177.96,77.3620402907,209.0248317921,364.0317027971,41.5827961296,17.21,98.1952731231,-1.5800018310546875
2023-10-17,422.6279660511,62.3095982075,178.29,76.5094423989,209.2957773637,362.8393193739,42.0161903902,17.88,98.2041781084,-1.3800010681152344
2023-10-18,416.9964159324,62.0417854083,180.87,75.8363388,206.1992565464,358.0796400893,42.3988683011,19.22,98.2130830938,-1.25
2023-10-19,413.3325158552,61.7694334091,183.09,74.2837131654,204.2542544081,354.729141214,42.3250990653,21.4,98.2576080204,-0.7900009155273438
2023-10-20,408.2534586052,61.9918542085,183.59,74.705524754,201.7286546165,349.4373238728,41.6150701703,21.71,98.2843229763,-0.7300014495849609
2023-10-23,407.5458800189,62.2324318077,182.97,75.6029962191,201.1770868459,350.4917455777,40.9419258932,20.37,98.302132947,-0.9599990844726562
2023-10-24,410.6185157979,62.4412350071,182.95,76.5991895454,202.6963173719,353.9013709037,40.3656037382,18.97,98.3110379323,-1.239999771118164
2023-10-25,404.7252585309,61.9691582085,183.72,74.8939937617,199.6868862026,345.2393458703,40.2918345024,20.19,98.3110379323,-1.1399993896484375
2023-10-26,399.8788298573,62.3867646072,184.01,76.042757237,197.6160879061,338.6566010212,39.97831525,20.68,98.3733728295,-0.8899993896484375
2023-10-27,398.0662655334,62.3822254072,186.15,75.7196675096,196.5516588751,340.2825784166,39.0193151841,21.27,98.3911828002,-1.0
2023-10-30,402.8254584908,62.2324318077,185.1,75.3786283528,198.8159897228,344.1159433062,39.1484113468,19.75,98.4000877855,-1.0499992370605469
2023-10-31,405.3552942584,62.2142750078,184.09,75.0106650522,200.1029811874,345.7616295185,39.2775075095,18.14,98.4000877855,-1.3500003814697266
2023-11-01,409.6783086353,62.8159695697,183.51,76.6317596823,202.1060430911,351.7629642686,39.1852959647,16.87,98.4342597761,-1.6799983978271484
2023-11-02,417.5295230865,63.1756203594,184.12,78.3787116657,206.121843526,358.1486209485,40.3702143154,15.66,98.4789741669,-2.1399993896484375
2023-11-03,421.3388160239,63.5534813157,184.79,78.9100011864,208.4442341389,362.3564533595,39.9644835183,14.91,98.5013313623,-2.309999465942383
2023-11-06,422.3081017586,63.2803288172,183.35,78.1445840803,208.5313237869,363.834614628,39.5126469488,14.89,98.4968599232,-2.140000343322754
2023-11-07,423.5100160697,63.5990067321,182.59,79.297212193,209.1506279503,367.2738031794,38.6366372731,14.81,98.5236885576,-2.109999656677246
2023-11-08,423.8201875048,63.7993185643,180.77,80.6479482626,209.1215980677,367.5103089823,38.1525266629,14.45,98.5326314358,-2.189999580383301
2023-11-09,420.5149231494,63.3258542336,181.49,78.7929373937,207.3410985978,364.6820937553,38.0372622319,15.29,98.5684029484,-2.0099992752075195
2023-11-10,427.0769875734,63.4442203163,179.51,79.2341778431,210.4279427875,372.8809615912,38.4568247608,14.17,98.5952315828,-2.3500003814697266
2023-11-13,426.6698875649,63.4260101497,180.51,79.0540797005,210.3021466293,371.7181413933,38.7334593952,14.76,98.604174461,-1.8500003814697263
2023-11-14,434.9475877393,64.1999422288,182.12,80.8460562195,214.9662811103,379.7199210601,39.0792526882,14.16,98.6399459736,-2.1300010681152344
2023-11-15,435.8684091873,63.8448439807,181.64,79.711437921,215.4984956257,380.0056989053,39.0054834523,14.18,98.6488888517,-2.1000003814697266
2023-11-16,436.4015163414,64.2272574786,183.69,80.7019777054,215.3533462124,380.3308943844,38.2447382077,14.32,98.7025461206,-1.8199996948242188
2023-11-17,436.9443163528,64.3183083114,183.67,81.0801838049,215.8952373554,380.4195840605,39.0469786475,13.8,98.7114889987,-2.0500001907348633
2023-11-20,440.3077378523,64.4093591443,183.37,81.5754536971,217.5209107845,385.0511560351,39.1023055744,13.41,98.7204318769,-2.2799997329711914
2023-11-21,439.3481449749,64.5004099771,185.35,81.5394340685,216.9306365037,382.8142053155,39.0147046068,13.35,98.7562033895,-2.1499996185302734
2023-11-22,441.0443950107,64.5550404768,184.56,81.8275910967,217.8595927489,384.3810562601,38.9962622979,12.85,98.7919749021,-2.6299991607666016
2023-11-24,441.3157950164,64.2454676452,185.52,80.8640660337,218.0918318102,383.839063795,39.1576325013,12.46,98.8009177802,-2.65999984741211
2023-11-27,440.520980714,64.6369862264,186.77,82.2148021033,217.8112096111,383.5040139075,39.0193151841,12.69,98.8188035365,-2.65000057220459
2023-11-28,440.9571592946,64.9101387248,189.26,82.3768904317,217.9466823969,384.50916357,39.0285363385,12.69,98.845632171,-2.5500001907348633
2023-11-29,440.6469878595,65.2470268063,189.54,83.4124547517,218.0434486724,384.1346960487,38.7380699724,12.98,98.8635179273,-2.530000686645508
2023-11-30,442.3820093246,65.0376098908,188.75,82.4489296887,218.9433750349,383.1689640199,38.9962622979,12.92,98.8992894398,-2.5199995040893555
2023-12-01,444.9990808083,65.5665760777,192.01,83.9968011852,220.7916108977,384.2628033586,39.1991276964,12.63,98.9308417025,-2.729999542236328
2023-12-04,442.6631021877,65.3017897379,187.86,83.6580679833,219.9981274383,380.6955074973,39.0193151841,13.08,98.9398239834,-2.6000003814697266
2023-12-05,442.5758664716,65.7217956562,187.15,85.4601286174,219.5723558259,381.6513851176,38.3369497525,12.85,98.9577885452,-2.719999313354492
2023-12-06,440.7923807197,65.9135374885,187.84,86.5982721758,218.6433995807,379.4439976233,37.7652381747,12.97,98.975753107,-2.7699995040893555
2023-12-07,444.1558022191,65.8952763616,188.15,86.1014634797,220.394869168,384.745669373,37.5070458493,13.06,99.0206645114,-2.589999198913574
2023-12-08,446.0652951165,65.5757066411,185.64,85.3968984198,221.4496215714,386.4603364444,37.9127766464,12.35,99.0206645114,-2.809999465942383
2023-12-11,447.8003165817,65.5894024863,183.59,85.2162407121,222.3592245614,389.7615632774,37.9588824188,12.63,99.0206645114,-2.559999465942383
2023-12-12,449.8455094819,65.7765790369,183.49,85.4691615028,223.2010911586,392.8657019413,37.4378871907,12.07,99.0476113541,-2.760000228881836
2023-12-13,456.0489381841,66.6165908735,187.63,87.4744620581,226.6653238229,397.8618870288,37.9588824188,12.19,99.0835404776,-2.4700002670288086
2023-12-14,457.5125596435,67.1187718629,188.73,89.7421986455,228.0103750529,397.5169827328,39.0746421109,12.48,99.1319423964,-2.310000419616699
2023-12-15,456.7624032427,67.018335665,187.0,89.8418719275,227.7007229712,399.4385923819,38.8671661351,12.28,99.1409658756,-2.8500003814697266
2023-12-18,459.3317100089,66.8813772134,187.85,89.1260365385,228.6877389817,401.9497518712,39.1816715899,12.56,99.1545010944,-2.90999984741211
2023-12-19,462.1248578948,67.0092051015,189.13,89.6062805337,230.3617955485,404.0035385566,39.6517771768,12.53,99.159012834,-3.1100006103515625
2023-12-20,455.7210554246,67.2283386242,188.1,90.2133814332,226.9265927669,398.0001620916,39.2840708267,13.67,99.1860832716,-2.90999984741211
2023-12-21,460.0421622586,67.2192080607,189.43,89.6425253635,229.4248077025,402.6310561082,39.4376696818,13.65,99.2492476259,-2.6499996185302734
2023-12-22,460.9667234055,67.174049207,190.27,89.2302404242,229.9495626525,403.2333685496,39.5540324509,13.03,99.2672945843,-2.9600000381469727
2023-12-26,462.9131679253,67.2381465822,191.72,89.4884848367,231.086531711,405.7018621619,39.8938117364,12.99,99.2853415427,-2.890000343322754
2023-12-27,463.7501390689,67.6685146728,192.59,91.0741961416,231.5238275027,406.5271684422,39.7169403275,12.43,99.2853415427,-2.84000015258789
2023-12-28,463.9253190756,67.5082712348,191.47,90.4127279973,231.4072152916,406.3295853713,39.1118539285,12.47,99.348505897,-2.7599992752075195
2023-12-29,462.582272357,67.3480277968,191.17,89.5972193262,230.5229060239,404.57109604,39.0234182241,12.45,99.3755763346,-2.810000419616699
2024-01-02,459.9935011456,67.0641679924,190.72,89.0807305012,228.9777942265,397.7248426322,39.4423241926,13.2,99.3665528554,-2.2799997329711914
2024-01-03,456.2368632224,67.1191085997,189.13,89.4522400069,226.7815975837,393.5163232214,40.0846466777,14.04,99.3755763346,-2.0000009536743164
2024-01-04,454.7672976099,66.8123568755,189.32,88.0930588885,226.1985365281,391.4910967443,39.3818155527,14.13,99.4206937305,-1.9100008010864256
2024-01-05,455.3901598562,66.615486366,189.35,87.2503665951,226.5386554772,391.955416961,39.414397128,13.35,99.4297172097,-2.15999984741211
2024-01-08,461.8912845524,66.9085029383,187.87,88.1111813034,229.7746443359,400.0563228692,38.9582550734,13.08,99.4477641681,-2.060000419616699
2024-01-09,461.1905645253,66.8993461704,187.93,87.5493864411,229.3470662284,400.8466551529,38.3345506314,12.76,99.4567876473,-2.1399993896484375
2024-01-10,463.7988001819,66.7803081879,187.5,87.1416321056,230.5326237082,403.5634223782,37.9575352597,12.69,99.4748346057,-2.0399999618530273
2024-01-11,463.5944235073,67.1282653676,187.87,87.6309373082,230.37714076,404.4031504297,38.0552799857,12.44,99.53799896,-2.1200008392333984
2024-01-12,463.915586853,67.2610385019,189.71,87.4587743666,230.416011497,404.6106126542,38.4834949757,12.7,99.5650693976,-2.239999771118164
2024-01-16,462.2124478982,66.7894649558,187.91,85.918369099,229.3470662284,404.57109604,37.5665563557,13.84,99.5650693976,-1.8999996185302737
2024-01-17,459.643141132,66.6337999018,185.84,85.7824509872,227.9671550634,402.2890115707,37.2547041347,14.79,99.583116356,-1.5899991989135742
2024-01-18,463.7306746237,66.5422322229,187.37,84.985064731,229.9787157053,407.9991623207,37.1941954948,14.13,99.6101867936,-1.7100000381469729
2024-01-19,469.5116148475,66.5422322229,187.93,85.2569009547,232.7774087723,416.0901890753,37.3152127746,13.3,99.6372572311,-1.9600000381469729
2024-01-22,470.5043015526,66.6521134375,187.22,85.7643285723,233.7880479354,416.6335425204,37.4548480974,13.19,99.6553041895,-1.7800006866455078
2024-01-23,471.8765449391,66.4964483835,187.95,85.0847380131,234.2156260428,418.362394391,37.5339747804,12.55,99.6553041895,-1.9700002670288088
2024-01-24,472.3923527368,66.3590968652,186.4,84.586371603,234.1767553058,420.6839954745,38.069243518,13.14,99.6643276687,-1.829999923706055
2024-01-25,474.961659503,66.6658485893,187.14,85.1391052578,235.4789249967,421.1977114589,38.9256734981,13.45,99.7184685439,-1.6500005722045898
2024-01-26,474.3582617019,66.5697025266,187.01,84.9760035236,235.2845713115,418.6884064581,39.2142531653,13.26,99.7274920231,-1.7699995040893557
2024-01-29,478.1148996251,66.8352487952,188.33,85.9546139288,237.4224618487,422.9759590973,39.1583990361,13.6,99.7365155022,-1.619999885559082
2024-01-30,477.7450751663,66.9542867777,188.59,86.7338777701,237.0920605839,420.1604003365,39.5633414724,13.31,99.7455389814,-1.829999923706055
2024-01-31,469.9495648645,67.2381465822,188.45,87.585631271,233.0980923529,411.9310654322,38.8232742613,14.35,99.772609419,-1.609999656677246
2024-02-01,476.1003295471,67.6427658415,190.41,89.2983100269,236.236904369,416.7817298236,38.8186197505,13.88,99.8387966389,-1.619999885559082
2024-02-02,481.1124241856,67.0366807824,188.61,87.3258208905,238.2581826951,423.8255663023,38.8744738797,13.85,99.811609892,-1.7599992752075195
2024-02-05,479.3606241178,66.5040605789,187.57,85.562397423,237.1309313209,423.2723337037,38.7767291537,13.67,99.820672141,-1.6599998474121094
2024-02-06,480.7523319495,66.8162862154,188.55,86.3986600983,237.9374991145,422.4227264987,38.9024009443,13.06,99.8478588878,-1.9299993515014648
2024-02-07,484.7620076603,66.687722718,188.5,85.9805287606,239.8130121768,426.7695540592,38.9815276272,12.83,99.8659833857,-2.020000457763672
2024-02-08,484.9761165575,66.5086521324,188.33,85.4805891178,240.4057909167,427.5598863429,39.3818155527,12.79,99.9112946304,-2.140000343322754
2024-02-09,487.778996666,66.4581450441,187.6,85.3078826957,241.87316124,431.7684057538,38.7767291537,12.93,99.9203568794,-2.1499996185302734
2024-02-12,487.5648877688,66.476511258,187.11,85.4078706243,242.1063856622,430.0790704973,39.2049441437,13.93,99.9294191283,-1.739999771118164
2024-02-13,480.8496541754,65.8979755198,184.53,83.9444109424,238.2290296424,423.3711252391,38.809310729,15.85,99.9112946304,-0.9699993133544922
2024-02-14,485.2194221224,66.1459194076,184.42,84.3716320918,240.8625220769,427.9846899454,38.7720746429,14.38,99.9475436262,-1.5500001907348633
2024-02-15,488.5673066965,66.3295815467,185.66,84.8079430528,242.7185997706,429.2591007529,39.8519211396,14.01,100.0019171199,-1.75
2024-02-16,486.1342510467,66.1183700867,186.34,84.3170932216,241.4455831325,425.3667142556,39.8286485858,14.24,100.0019171199,-1.619999885559082
2024-02-20,483.457889832,66.2010180493,187.47,84.3898117152,239.9296243879,422.1559893529,39.4655967464,15.42,100.0200416178,-0.989999771118164
2024-02-21,483.895839849,66.0173559102,187.48,83.7898841437,239.9782128092,420.4666540965,40.2056639575,15.34,100.0291038667,-0.8899993896484375
2024-02-22,493.9102969034,66.0449052311,187.56,84.1989256697,244.7204427283,432.7760794155,40.2754816189,14.54,100.0653528625,-1.2300004959106443
2024-02-23,494.2509246944,66.2836660119,188.62,85.3260623191,244.8856433607,431.501668608,40.0101745055,13.75,100.0834773604,-1.5
2024-02-26,492.440731291,66.1642856215,188.2,85.0715475918,244.1470993569,431.2744480764,40.1498098283,13.74,100.0834773604,-1.4800004959106443
2024-02-27,493.3555602153,66.063271445,188.0,84.4716200203,244.8273372551,432.3117591988,39.9775929301,13.43,100.1016018583,-1.4600000381469729
2024-02-28,492.7035013011,66.2102011563,188.34,85.00791891,244.4191945162,430.0099164225,39.8984662472,13.84,100.1106641073,-1.380000114440918
2024-02-29,494.4747658142,66.3203984398,189.31,85.6078464814,245.4492690478,433.6948406953,40.0939556992,13.4,100.1650376009,-1.5300006866455078
2024-03-01,499.1170359939,66.5980230476,192.89,86.1398131668,247.7037717962,440.2249611896,40.5594067753,13.11,100.190130062,-1.8200006484985352
2024-03-04,498.581763751,66.4414734912,196.01,85.7933208517,247.4608296897,438.6541757757,40.1265372745,13.49,100.1992291566,-1.739999771118164
2024-03-05,493.5988657802,66.8006165911,197.19,87.0151621732,244.8370549394,430.7804903991,40.4244259632,14.46,100.2128777984,-1.4499998092651367
2024-03-06,496.1000469882,66.9203309578,198.81,87.525782427,246.2849898942,433.4873784709,40.5500977538,14.5,100.2356255348,-1.4700002670288086
2024-03-07,501.0245516233,67.030836527,199.94,87.4437184576,248.6852579065,440.0668947329,40.8945315502,14.44,100.272021913,-1.4700002670288086
2024-03-08,498.0172948402,67.0952981091,201.63,87.2887087377,247.247040636,433.7145990024,41.0388213838,14.74,100.2811210075,-1.5599994659423828
2024-03-11,497.5890770459,67.0676717168,202.0,87.2431176437,246.8486155813,432.1042969743,41.4623818631,15.22,100.2902201021,-1.2399988174438477
2024-03-12,502.9417994754,66.8696825719,199.79,86.5136601383,249.2877543306,438.298526248,41.3972187124,13.84,100.3084182912,-1.8199996948242188
2024-03-13,502.1534894448,66.754572604,201.19,86.0942220727,248.9767884343,434.9297348887,42.0581592405,13.75,100.3175173857,-1.8500003814697263
2024-03-14,501.1608027397,66.3585943143,200.35,84.7720803442,248.0147376925,433.833148845,42.4910287413,14.4,100.3630128584,-1.720001220703125
2024-03-15,497.7301329606,66.3217591245,199.71,84.7447256877,246.5473673692,428.6762306937,42.6167005319,14.41,100.3812110475,-2.0
2024-03-18,500.6882215447,66.2388799476,200.03,84.4894155608,247.8009486388,432.7597294164,42.7628209846,14.33,100.3903101421,-1.8899993896484375
2024-03-19,503.4705820942,66.4138470989,199.8,84.7264892501,249.2294482251,433.8379686618,43.2507882199,13.82,100.3994092366,-1.9500007629394531
2024-03-20,508.1273750138,66.5335614655,202.18,84.6991345936,251.7560461328,438.9818623094,43.1897923155,13.04,100.4267065203,-2.239999771118164
2024-03-21,509.8065540121,66.5888142502,201.97,84.88149897,252.7958383486,441.0592039748,43.447851911,12.92,100.4631028985,-2.260000228881836
2024-03-22,508.8400498213,66.8098253886,200.35,85.6930204447,252.0869332818,441.5637012364,43.3540120581,13.06,100.4904001821,-2.239999771118164
2024-03-25,507.4342255436,66.6809022245,200.99,85.2644641603,251.5213223677,439.9611805231,43.7575234257,13.19,100.4904001821,-2.190000534057617
2024-03-26,506.4970093585,66.7361550091,201.64,85.5015378496,251.0727344013,438.5367176668,43.4196999552,13.24,100.5085983712,-2.0500001907348633
2024-03-27,510.7535328658,66.966374945,203.1,86.3495321996,253.2864184963,440.0304252452,43.8232113228,12.78,100.572292033,-2.2300004959106445
2024-03-28,510.6559061799,66.8834957681,205.72,86.276586449,253.4522010056,439.2192727854,44.2971025801,13.01,100.5813911276,-2.179999351501465
2024-04-01,509.7675033377,66.4288574387,207.82,84.6739911052,253.2571627593,440.1491304833,44.6255420654,13.65,100.5876922506,-1.8700008392333984
2024-04-02,506.5262973643,66.354965495,210.89,84.2073921267,250.9167038043,436.3505628666,45.2495770875,14.61,100.6014006536,-1.4800004959106443
2024-04-03,507.0827694742,66.4011479598,212.74,84.1890941276,251.3067802968,437.3298810802,45.5592486022,14.33,100.610539589,-1.579999923706055
2024-04-04,500.8932375852,66.5396953543,211.52,84.7929280998,248.2934393922,430.6428193383,45.5310966463,16.35,100.6745121367,-0.8099994659423828
2024-04-05,506.1260279519,66.2071816074,215.14,83.6127071541,250.7996808566,435.7174682638,46.0190638816,16.03,100.683651072,-1.1499996185302734
2024-04-08,506.4091453412,66.1517626496,216.48,83.6035581545,251.0922382259,435.846065605,45.7281603375,15.19,100.6927900074,-1.369999885559082
2024-04-09,506.9949054569,66.3919114668,217.67,84.3812231187,251.4530589815,437.4584784214,45.7422363154,14.98,100.7019289428,-1.4400005340576172
2024-04-10,501.9183177877,65.6160460574,215.61,82.5422742033,248.6445082355,433.6401265984,45.8829960948,15.8,100.6927900074,-1.2400007247924805
2024-04-11,505.7062332024,65.6160460574,219.8,82.1671652206,250.3315890655,440.5645988163,45.8501521463,14.91,100.7384846843,-1.579999923706055
2024-04-12,498.7259251572,65.7638299449,216.89,82.6063172004,246.7233815099,433.5412055667,45.1041253154,17.31,100.7476236197,-0.8900012969970703
2024-04-15,492.4778172566,65.3297147753,220.95,81.3254572593,243.6905367806,426.4089991822,44.6818459772,19.23,100.7567625551,-0.3199996948242187
2024-04-16,491.5796517459,65.1634579019,221.22,80.7856662841,242.9591433572,426.4485675949,44.2924105875,18.4,100.7659014905,-0.4400005340576172
2024-04-17,488.6703765047,65.4774986628,219.59,81.6822682429,241.5353641595,421.2453213282,44.165726786,18.21,100.7841793612,-0.5600013732910156
2024-04-18,487.6648216395,65.3020052964,220.34,81.2705632618,241.0380166316,418.8415402583,44.0296589993,18.0,100.8298740381,-0.6599998474121094
2024-04-19,483.4082981322,65.3851337331,221.03,81.5633312483,239.1461456429,410.1760578827,44.5598541684,18.71,100.8481519089,-0.5400009155273438
2024-04-22,487.8600750114,65.412843212,215.57,81.4260962546,241.4963565103,414.3010649039,44.8507577125,16.94,100.8572908442,-0.6899986267089844
2024-04-23,493.649337488,65.5329176206,215.04,81.4535432534,244.3731706425,420.4836293843,45.0994333228,15.69,100.875568715,-0.9900007247924804
