date,801010_农林牧渔,801030_基础化工,801040_钢铁,801050_有色金属,801080_电子,801110_家用电器,801120_食品饮料,801130_纺织服饰,801140_轻工制造,801150_医药生物,801160_公用事业,801170_交通运输,801180_房地产,801200_商贸零售,801210_社会服务,801230_综合,801710_建筑材料,801720_建筑装饰,801730_电力设备,801740_国防军工,801750_计算机,801760_传媒,801770_通信,801780_银行,801790_非银金融,801880_汽车,801890_机械设备,801950_煤炭,801960_石油石化,801970_环保,801980_美容护理
2025-05-08,2629.74,3422.67,2188.46,4722.81,4479.69,8551.39,17967.95,1499.29,2018.75,7325.53,2364.74,2163.16,2039.74,2143.69,8176.32,2637.41,4424.43,1898.22,6788.37,1531.12,4689.3,677.54,2921.09,4068.71,1732.88,7080.14,1676.32,2520.34,2160.37,1728.22,4727.91
2025-05-09,2619.3,3387.35,2168.77,4695.15,4386.74,8588.6,18019.54,1510.11,2010.81,7308.1,2377.21,2160.17,2006.78,2108.82,8086.87,2617.31,4422.16,1885.72,6742.69,1502.54,4597.56,665.24,2882.14,4124.15,1716.63,7011.35,1655.75,2522.92,2153.15,1723.97,4794.49
2025-05-12,2606.49,3426.84,2177.52,4744.4,4463.38,8715.01,18111.17,1517.24,2026.62,7288.37,2371.11,2178.49,2019.97,2124.08,8147.23,2632.54,4433.09,1901.82,6924.2,1574.72,4678.3,670.81,2930.64,4130.6,1752.28,7145.34,1692.87,2524.22,2164.38,1735.9,4792.54
2025-05-13,2608.33,3436.53,2178.72,4747.86,4434.84,8717.26,18042.22,1522.99,2030.78,7354.16,2378.58,2194.18,2014.36,2125.69,8155.71,2618.45,4430.55,1913.3,6954.1,1526.43,4640.66,667.83,2912.73,4193.45,1743.69,7109.19,1681.7,2539.93,2176.08,1734.08,4848.94
2025-05-14,2637.16,3457.36,2187.26,4786.78,4443.96,8706.75,18345.82,1524.51,2027.91,7361.32,2386.32,2233.42,2025.25,2150.76,8141.79,2652.83,4437.94,1921.64,6942.87,1515.15,4680.77,671.72,2934.81,4227.95,1813.2,7112.18,1675.49,2565.88,2200.66,1737.63,4830.15
2025-05-15,2640.05,3428.23,2170.73,4724.19,4349.87,8597.92,18299.58,1521.79,2023.12,7352.12,2389.23,2222.56,2001.7,2131.58,8042.16,2642.51,4407.17,1906.73,6824.13,1487.9,4541.84,658.75,2862.88,4222.75,1780.96,7045.52,1647.88,2576.63,2185.5,1723.52,5008.03
2025-05-16,2620.55,3448.92,2159.41,4723.75,4354.05,8588.59,18105.47,1525.41,2028.24,7401.23,2379.01,2204.62,2000.54,2145.14,8043.06,2662.81,4411.39,1900.2,6836.68,1484.75,4539.44,660.14,2878.72,4183.23,1759.36,7179.76,1661.6,2560.89,2167.23,1723.96,4942.21
2025-05-19,2642.2,3462.34,2175.06,4711.8,4360.46,8637.93,17942.58,1537.71,2045.27,7387.95,2399.01,2223.97,2035.57,2159.61,8125.38,2715.72,4442.91,1914.99,6849.83,1500.36,4548.23,663.07,2872.17,4169.76,1758.53,7156.4,1661.15,2568.63,2171.76,1756.25,4987.75
2025-05-20,2677.87,3467.14,2172.28,4737.33,4391.35,8780.94,18065.23,1561.54,2078.57,7509.35,2424.4,2227.18,2033.24,2186.66,8230.75,2773.27,4446.22,1923.47,6889.27,1492.82,4557.35,676.19,2893.44,4177.78,1763.06,7235.76,1667.16,2560.14,2177.13,1773.21,5112.37
2025-05-21,2670.09,3463.72,2169.69,4834.54,4350.32,8755.68,18045.91,1561.01,2067.78,7556.93,2430.93,2239.9,2022.52,2172.99,8159.21,2787.61,4452.07,1925.11,6966.05,1490.79,4530.66,670.29,2875.66,4207.62,1760.22,7272.09,1653.29,2625.4,2188.56,1766.49,5056.47
2025-05-22,2645.2,3404.78,2150.32,4786.61,4324.57,8759.48,17988.04,1547.88,2055.12,7501.72,2415.57,2238.47,1994.41,2145.64,8012.43,2751.08,4403.76,1904.71,6874.16,1487.21,4490.72,671.09,2853.96,4249.7,1753.68,7238.34,1635.43,2614.1,2183.55,1740.38,4954.03
2025-05-23,2611.24,3406.53,2139.2,4783.3,4259.53,8692.12,17875.67,1523.7,2042.98,7533.02,2383.64,2201.16,1971.22,2110.59,7914.45,2700.43,4362.79,1881.71,6788.25,1471.28,4402.26,659.1,2812.28,4208.62,1729.02,7268.98,1620.45,2587.34,2164.34,1730.0,4869.06
2025-05-26,2623.92,3413.83,2142.61,4799.28,4296.67,8630.46,17782.3,1525.44,2064.2,7451.56,2397.91,2217.95,1975.29,2119.7,7974.77,2677.34,4364.64,1891.53,6745.13,1486.39,4463.45,673.18,2843.26,4176.9,1731.25,7139.93,1632.73,2580.29,2168.92,1751.07,4868.69
2025-05-27,2636.79,3431.43,2132.05,4700.02,4241.53,8605.09,17812.06,1545.33,2072.63,7524.15,2396.84,2216.74,1987.64,2126.39,7971.61,2679.44,4352.38,1888.07,6708.57,1482.58,4427.49,669.58,2819.82,4199.25,1728.16,7065.18,1618.31,2561.8,2170.57,1764.34,4911.62
2025-05-28,2616.19,3404.24,2118.99,4700.09,4225.5,8650.95,17881.09,1563.42,2067.69,7493.87,2390.51,2232.54,1974.18,2133.28,7925.39,2667.79,4342.07,1881.66,6673.07,1471.88,4397.86,668.47,2837.2,4193.47,1722.37,7014.38,1620.27,2580.66,2181.12,1779.97,4924.31
2025-05-29,2626.45,3429.57,2128.72,4714.48,4314.39,8651.82,17839.7,1567.66,2080.59,7671.59,2393.01,2245.72,1993.04,2150.77,8024.37,2698.4,4373.59,1901.56,6725.54,1500.15,4557.07,679.46,2888.49,4183.52,1740.85,7106.25,1643.21,2593.12,2176.94,1803.06,4895.02
2025-05-30,2658.0,3383.91,2124.17,4668.39,4234.59,8605.14,17685.35,1547.38,2045.9,7699.75,2379.4,2238.78,1989.86,2125.05,7928.75,2647.97,4370.54,1902.79,6622.59,1502.68,4480.16,670.54,2855.2,4210.35,1731.99,6970.5,1613.54,2578.75,2173.08,1789.23,4833.94
2025-06-03,2705.92,3406.79,2095.0,4733.82,4246.35,8424.81,17662.15,1586.59,2063.29,7836.63,2373.85,2244.47,1983.77,2143.67,8037.22,2701.51,4347.91,1905.25,6630.98,1509.9,4494.29,679.7,2849.07,4293.58,1748.77,6951.4,1610.71,2557.0,2174.14,1782.12,5020.66
2025-06-04,2726.42,3438.39,2119.68,4798.96,4296.18,8458.31,17743.4,1624.85,2096.47,7879.82,2371.11,2231.49,2003.49,2174.52,8146.7,2769.85,4409.69,1915.17,6692.07,1506.25,4529.19,685.04,2900.07,4295.3,1766.05,6976.56,1619.12,2569.94,2181.65,1801.5,5152.87
2025-06-05,2677.7,3446.47,2113.33,4787.48,4395.45,8450.8,17658.61,1595.5,2094.36,7799.96,2368.98,2223.69,2004.34,2158.75,8148.36,2733.81,4370.22,1911.43,6725.95,1511.25,4625.35,693.77,2976.01,4264.01,1781.56,7026.54,1634.95,2555.62,2176.06,1799.48,4994.59
2025-06-06,2682.22,3472.09,2119.39,4842.88,4387.09,8450.74,17497.01,1576.7,2090.54,7786.47,2376.19,2226.67,2006.95,2152.44,8094.17,2724.43,4398.25,1926.6,6713.78,1508.79,4605.38,687.88,3005.81,4276.14,1766.54,6982.39,1628.53,2565.75,2195.28,1797.45,4909.44
2025-06-09,2728.31,3509.63,2135.91,4864.76,4412.27,8454.34,17421.45,1602.16,2121.64,7965.77,2379.68,2229.61,2008.13,2159.7,8216.17,2747.24,4400.69,1930.27,6766.86,1531.75,4645.13,695.09,3038.74,4287.07,1787.7,6984.61,1640.22,2569.17,2210.91,1812.39,4943.0
2025-06-10,2725.96,3484.57,2128.23,4869.71,4339.66,8407.47,17297.47,1588.04,2107.9,7991.73,2378.64,2233.37,2001.4,2142.49,8161.81,2737.43,4351.89,1915.9,6712.02,1501.63,4558.47,696.15,2995.28,4307.52,1767.77,6937.99,1622.53,2564.84,2206.46,1797.7,4997.36
2025-06-11,2780.9,3492.47,2147.95,4977.24,4355.02,8440.1,17333.85,1602.03,2124.33,7959.22,2380.86,2238.43,2013.73,2157.7,8249.22,2750.36,4372.02,1923.64,6780.39,1506.63,4575.87,707.26,2986.94,4321.08,1801.44,7055.74,1628.26,2580.54,2220.46,1802.79,4992.44
2025-06-12,2749.95,3495.54,2140.26,5047.03,4343.28,8290.89,17138.07,1606.2,2128.34,8060.0,2371.15,2237.94,2002.62,2158.32,8227.67,2758.9,4360.1,1917.85,6768.39,1498.63,4575.83,716.66,3016.19,4333.96,1804.95,7063.17,1629.3,2551.16,2226.39,1801.2,5057.72
2025-06-13,2725.63,3471.86,2120.22,5026.6,4302.78,8175.48,16732.24,1577.54,2082.82,7895.79,2382.43,2230.12,1971.62,2120.43,8093.24,2741.72,4276.63,1899.49,6683.06,1524.38,4489.3,698.55,2982.26,4294.18,1787.09,6923.15,1609.53,2542.41,2272.11,1776.07,4849.54
2025-06-16,2704.99,3483.82,2117.87,5005.01,4338.65,8172.46,16703.04,1572.32,2097.18,7873.47,2378.9,2230.58,2008.08,2128.1,8123.06,2789.84,4287.0,1904.36,6718.38,1524.67,4578.5,717.41,3045.05,4350.91,1806.5,6908.22,1613.78,2540.63,2269.85,1773.4,4825.65
2025-06-17,2702.75,3475.63,2124.26,5002.87,4336.18,8211.98,16697.74,1560.48,2083.1,7760.33,2398.47,2242.07,2002.21,2138.93,8090.43,2797.16,4305.4,1906.66,6731.45,1525.27,4575.18,708.64,3041.69,4343.57,1810.94,6869.94,1613.42,2563.33,2286.28,1776.91,4765.84
2025-06-18,2678.69,3449.78,2101.44,4976.06,4401.06,8216.58,16707.74,1543.22,2059.51,7694.37,2393.96,2231.67,1975.24,2121.11,8055.76,2783.3,4252.83,1892.31,6752.77,1539.76,4566.2,702.63,3083.83,4383.55,1789.98,6890.48,1616.58,2539.72,2268.23,1768.21,4683.32
2025-06-19,2647.97,3403.45,2074.14,4880.62,4375.1,8136.1,16590.13,1506.81,2019.09,7551.57,2370.78,2201.51,1939.73,2082.52,7921.16,2743.55,4202.45,1859.6,6654.72,1513.42,4487.61,699.23,3058.38,4377.05,1758.06,6789.47,1591.43,2516.33,2287.72,1738.27,4576.48
2025-06-20,2640.23,3385.44,2076.84,4846.95,4343.82,8156.43,16711.92,1496.82,2019.04,7552.12,2355.4,2220.97,1938.26,2062.2,7827.1,2728.91,4215.69,1856.85,6629.95,1493.76,4407.3,685.88,3029.51,4407.13,1767.53,6746.19,1574.84,2522.79,2248.68,1731.49,4565.44
2025-06-23,2648.11,3416.36,2074.63,4897.27,4387.75,8121.12,16578.62,1511.93,2036.41,7619.08,2357.88,2230.1,1949.48,2085.36,7905.38,2752.53,4228.7,1867.79,6704.68,1523.2,4506.51,689.53,3035.27,4460.88,1786.64,6766.37,1587.76,2565.26,2270.84,1752.31,4591.03
2025-06-24,2670.97,3469.14,2098.71,4936.99,4465.11,8267.05,16756.45,1525.67,2077.18,7702.58,2364.41,2235.95,1973.65,2140.48,8035.72,2798.91,4296.43,1906.11,6895.89,1525.25,4615.29,703.11,3083.19,4479.03,1834.44,6944.22,1626.31,2559.73,2223.13,1782.07,4642.89
2025-06-25,2678.98,3482.36,2115.43,4980.56,4534.5,8363.64,16799.02,1536.92,2090.63,7733.86,2382.86,2231.31,2001.28,2174.02,8144.3,2808.5,4329.81,1922.01,7010.11,1576.56,4753.06,708.86,3116.83,4525.87,1916.22,7042.73,1642.86,2534.16,2210.42,1794.66,4651.09
2025-06-26,2666.56,3472.28,2099.44,4986.56,4503.03,8344.42,16697.38,1536.62,2087.34,7652.99,2381.73,2218.95,1992.63,2173.44,8178.75,2813.79,4319.67,1918.46,6957.81,1585.26,4763.82,707.3,3140.91,4571.58,1893.24,6945.95,1634.21,2521.91,2216.47,1794.56,4602.85
2025-06-27,2661.46,3490.59,2112.34,5094.64,4544.26,8320.99,16564.42,1555.5,2092.48,7672.88,2357.57,2215.72,1997.82,2156.17,8188.02,2827.24,4317.34,1923.86,6968.82,1596.82,4746.88,706.9,3197.01,4436.65,1885.18,6940.78,1639.4,2539.55,2202.18,1799.88,4613.04
2025-06-30,2671.66,3522.64,2123.09,5100.49,4609.9,8343.74,16642.76,1577.37,2119.96,7754.01,2366.45,2213.82,2008.35,2182.68,8256.39,2828.91,4336.66,1930.55,7065.29,1666.32,4798.64,726.87,3257.61,4421.54,1870.63,6992.03,1659.05,2548.02,2204.58,1808.48,4659.39
2025-07-01,2685.72,3546.5,2139.0,5176.42,4614.85,8364.52,16609.24,1587.94,2124.06,7893.88,2391.2,2217.63,2001.37,2165.48,8276.32,2902.48,4381.09,1926.16,7038.92,1662.32,4741.92,724.13,3242.87,4489.41,1864.12,6989.39,1659.53,2548.98,2211.93,1819.86,4690.15
2025-07-02,2708.19,3554.28,2211.19,5214.55,4522.05,8417.46,16616.22,1575.63,2118.58,7815.86,2393.36,2215.19,2012.38,2155.71,8230.46,2886.0,4443.36,1933.64,7069.99,1630.1,4664.15,718.87,3179.22,4523.25,1856.91,6940.26,1654.21,2599.59,2223.2,1823.75,4638.99
2025-07-03,2724.77,3561.94,2208.26,5230.85,4598.54,8462.07,16644.83,1588.53,2129.56,7921.46,2394.78,2208.95,2012.16,2155.67,8265.31,2886.45,4484.64,1938.4,7167.72,1633.43,4688.53,719.45,3221.22,4520.62,1864.22,6985.04,1659.86,2569.45,2220.79,1833.34,4674.89
2025-07-04,2729.26,3518.55,2219.26,5147.33,4577.83,8464.58,16666.79,1576.66,2104.61,7952.02,2410.9,2211.3,2003.54,2152.72,8248.63,2906.86,4488.43,1936.01,7107.24,1618.51,4686.2,726.02,3193.83,4603.91,1871.55,6947.88,1643.73,2580.17,2213.33,1814.4,4587.59
2025-07-07,2719.84,3539.27,2218.29,5116.66,4547.37,8405.68,16566.84,1593.03,2136.66,7874.95,2455.91,2213.74,2037.17,2160.61,8273.45,2981.63,4534.84,1948.46,7104.07,1619.97,4691.12,731.45,3169.08,4623.87,1875.82,6940.12,1643.22,2527.54,2203.4,1834.36,4608.69
2025-07-08,2729.16,3587.1,2255.12,5177.64,4650.67,8423.75,16644.31,1608.71,2149.77,7899.14,2446.73,2218.68,2057.08,2169.89,8350.76,3009.12,4631.2,1959.96,7267.65,1630.39,4772.16,744.11,3260.75,4612.64,1892.79,6988.39,1666.46,2535.49,2224.28,1849.65,4658.77
2025-07-09,2747.01,3556.45,2240.93,5060.57,4612.56,8370.16,16706.37,1613.28,2153.25,7933.11,2445.01,2220.68,2056.89,2180.3,8386.16,3003.8,4624.98,1967.2,7279.79,1618.48,4757.88,754.13,3266.31,4627.87,1881.31,6951.57,1664.67,2539.81,2224.66,1857.25,4659.6
2025-07-10,2746.05,3578.38,2273.31,5110.35,4598.27,8366.4,16751.27,1611.24,2147.72,7991.02,2437.58,2237.09,2122.6,2193.16,8412.78,3006.67,4669.46,1987.86,7298.47,1611.82,4745.16,750.07,3263.85,4670.31,1907.13,6908.67,1663.91,2567.62,2258.93,1864.21,4647.49
2025-07-11,2759.14,3572.47,2317.13,5199.61,4620.38,8439.57,16807.45,1602.14,2147.36,8096.68,2437.71,2228.19,2126.08,2200.12,8422.47,3016.73,4638.31,1986.24,7285.15,1632.72,4836.94,748.63,3261.76,4557.87,1945.59,6919.33,1674.53,2552.25,2247.26,1871.86,4657.4
2025-07-14,2757.91,3593.74,2320.69,5228.75,4620.14,8525.49,16818.11,1612.31,2156.09,8139.54,2462.94,2231.04,2098.56,2179.44,8381.28,3048.18,4662.54,1995.22,7302.97,1625.13,4794.4,739.36,3273.03,4581.24,1925.53,6952.56,1695.06,2563.44,2266.51,1868.83,4677.73
2025-07-15,2713.29,3557.89,2291.87,5184.98,4656.49,8575.57,16649.01,1587.32,2130.73,8129.31,2423.5,2210.35,2078.0,2156.87,8302.83,3015.66,4601.26,1978.56,7248.65,1615.1,4862.39,739.67,3424.0,4536.98,1914.19,6992.59,1692.39,2514.11,2243.62,1858.31,4606.14
2025-07-16,2736.23,3556.8,2262.58,5161.62,4641.73,8562.77,16707.8,1600.29,2150.85,8206.62,2418.59,2213.98,2071.98,2169.39,8396.6,3031.57,4593.31,1970.31,7235.16,1612.94,4857.63,737.97,3436.7,4503.63,1906.02,7067.67,1705.05,2503.76,2253.43,1851.34,4637.92
2025-07-17,2745.0,3587.13,2294.69,5185.11,4742.99,8594.03,16797.97,1606.21,2157.8,8352.25,2412.69,2205.43,2070.11,2197.25,8455.71,3074.74,4641.38,1966.56,7295.08,1657.11,4922.23,739.13,3519.38,4484.75,1915.03,7158.33,1721.46,2506.48,2256.41,1846.51,4652.77
2025-07-18,2755.32,3635.87,2325.53,5294.21,4719.71,8596.8,16921.18,1605.96,2149.05,8420.73,2404.36,2225.3,2080.0,2205.13,8510.73,3083.83,4627.73,1972.11,7326.92,1669.63,4939.7,731.89,3508.36,4511.14,1921.37,7145.99,1723.25,2530.07,2272.55,1862.61,4650.78
2025-07-21,2814.61,3716.38,2405.62,5421.69,4741.71,8594.03,16933.29,1615.83,2176.45,8436.54,2428.22,2243.64,2098.62,2222.29,8545.59,3073.42,4908.23,2046.85,7477.57,1684.16,4924.37,737.67,3512.91,4476.38,1937.35,7203.85,1756.94,2584.61,2316.64,1882.78,4687.02
2025-07-22,2867.91,3772.45,2467.93,5531.18,4730.38,8638.57,17226.07,1612.61,2174.95,8443.4,2440.9,2267.08,2121.43,2224.61,8629.66,3073.34,5128.73,2116.02,7616.04,1686.97,4888.49,736.33,3497.68,4432.35,1935.15,7207.45,1777.9,2744.24,2363.34,1886.98,4760.43
2025-07-23,2856.98,3741.8,2467.68,5509.18,4728.85,8688.38,17211.52,1606.36,2165.25,8436.11,2418.97,2267.49,2110.68,2219.57,8526.9,3079.69,5012.41,2095.32,7524.48,1659.9,4893.79,736.28,3490.39,4450.15,1960.08,7168.06,1754.96,2723.98,2344.01,1893.97,4788.43
2025-07-24,2860.7,3775.47,2533.72,5662.11,4788.65,8693.94,17333.39,1623.78,2179.41,8598.12,2416.89,2301.09,2151.03,2277.47,8698.15,3120.97,5093.19,2126.76,7612.81,1688.84,4961.46,745.15,3485.14,4387.02,2000.45,7225.76,1774.75,2768.86,2344.32,1903.85,4936.88
2025-07-25,2855.04,3782.32,2503.9,5648.91,4854.41,8599.98,17046.54,1629.26,2188.59,8580.75,2397.88,2290.97,2164.62,2263.51,8706.71,3082.8,5007.18,2082.97,7548.79,1691.05,5024.09,747.66,3481.35,4381.5,1989.03,7219.27,1767.28,2731.93,2331.15,1893.5,4903.02
2025-07-28,2844.2,3791.63,2468.49,5621.52,4907.78,8575.99,16946.57,1614.04,2191.25,8706.81,2389.1,2259.31,2171.75,2266.41,8691.25,3122.58,5006.99,2064.86,7583.94,1722.45,5016.83,747.18,3524.49,4382.12,2019.03,7235.51,1776.95,2660.89,2307.37,1894.31,4865.36
2025-07-29,2805.41,3793.35,2532.43,5606.22,4977.3,8538.53,16897.4,1609.39,2177.48,8886.1,2385.03,2251.62,2179.09,2255.48,8710.88,3136.94,5014.56,2069.62,7662.41,1742.95,5044.94,750.4,3640.36,4329.88,2015.61,7212.81,1779.99,2679.77,2306.33,1882.99,4830.85
2025-07-30,2821.16,3806.19,2584.33,5570.96,4946.0,8558.31,17042.3,1616.1,2169.07,8882.67,2394.61,2258.13,2161.72,2260.88,8767.26,3107.24,5003.93,2058.11,7492.05,1724.42,4964.56,757.87,3605.62,4357.13,2008.13,7121.16,1764.04,2687.64,2348.73,1868.67,4821.95
2025-07-31,2774.22,3729.35,2478.93,5393.43,4913.73,8397.45,16677.44,1588.72,2139.76,8833.95,2348.18,2208.98,2093.78,2224.41,8680.16,3098.24,4916.22,2034.94,7311.64,1717.62,4983.8,749.96,3607.94,4335.15,1956.59,7021.49,1753.05,2614.51,2303.97,1837.43,4728.94
2025-08-01,2770.21,3727.14,2447.76,5388.2,4867.86,8439.47,16676.01,1594.38,2153.72,8833.56,2353.83,2217.19,2090.3,2213.32,8715.8,3068.56,4891.6,2032.7,7350.91,1692.39,5013.9,756.08,3569.79,4344.82,1941.35,7049.13,1753.79,2604.28,2262.71,1853.68,4741.16
2025-08-04,2783.98,3749.36,2448.46,5488.95,4910.17,8508.93,16707.82,1616.24,2168.21,8880.7,2361.91,2225.65,2092.0,2203.04,8697.56,3064.61,4888.83,2035.3,7403.1,1744.21,5044.89,765.74,3576.67,4377.59,1944.77,7110.19,1787.57,2620.06,2254.55,1867.92,4755.7
2025-08-05,2807.95,3782.04,2483.92,5513.16,4938.5,8594.29,16846.19,1625.14,2188.63,8891.5,2372.41,2239.27,2115.95,2212.16,8742.84,3125.3,4903.68,2045.76,7449.23,1755.9,5057.5,775.51,3621.39,4447.3,1968.72,7193.4,1805.11,2646.33,2268.48,1884.96,4782.73
2025-08-06,2813.32,3810.86,2485.3,5573.09,4983.75,8668.01,16833.55,1647.18,2204.07,8833.6,2372.69,2239.66,2118.54,2207.14,8726.67,3141.66,4892.61,2043.52,7502.42,1809.85,5123.24,779.27,3639.19,4441.26,1972.39,7278.53,1840.84,2696.41,2275.58,1893.82,4796.02
2025-08-07,2820.67,3805.2,2480.96,5640.04,5006.02,8643.07,16870.13,1660.44,2206.64,8752.5,2375.9,2256.05,2135.92,2208.39,8702.23,3152.16,4893.01,2044.92,7447.23,1802.86,5114.88,781.02,3621.97,4459.7,1968.55,7267.28,1839.58,2703.93,2275.86,1892.26,4843.45
2025-08-08,2839.92,3814.15,2508.62,5699.68,4948.23,8639.49,16781.2,1661.82,2209.05,8759.57,2391.77,2260.94,2135.43,2204.86,8706.64,3201.25,4949.67,2068.33,7493.71,1792.69,4993.28,773.5,3616.14,4445.77,1952.79,7238.17,1847.91,2699.31,2283.38,1901.43,4821.7
2025-08-11,2842.93,3865.88,2507.96,5720.83,5035.26,8691.23,17024.8,1661.12,2233.24,8884.32,2384.39,2256.66,2161.81,2228.23,8754.46,3239.52,5017.73,2084.46,7646.6,1805.3,5090.32,779.17,3686.5,4400.65,1968.61,7322.66,1872.59,2689.88,2273.93,1920.13,4861.81
2025-08-12,2842.31,3865.44,2487.07,5697.8,5129.8,8755.12,16953.15,1662.66,2238.45,8863.9,2387.62,2255.83,2176.82,2234.18,8723.35,3249.27,4994.72,2081.54,7639.21,1786.69,5119.4,779.6,3769.14,4414.97,1981.34,7350.37,1874.48,2716.97,2285.27,1924.32,4860.19
2025-08-13,2840.28,3886.61,2490.44,5832.9,5232.7,8783.93,16881.82,1656.04,2243.18,9017.68,2382.94,2253.17,2185.61,2245.01,8757.51,3256.7,5024.71,2080.2,7765.82,1812.09,5171.55,785.94,3954.16,4368.12,2003.82,7441.12,1898.03,2695.06,2280.96,1935.97,4873.53
2025-08-14,2810.89,3827.97,2441.45,5777.23,5189.01,8755.91,16854.9,1628.43,2226.23,8925.2,2365.54,2235.18,2173.7,2214.55,8639.61,3170.01,4978.39,2046.67,7711.4,1773.09,5141.81,777.25,3870.37,4367.46,2015.72,7341.52,1870.81,2659.79,2261.3,1912.87,4794.07
2025-08-15,2835.81,3908.04,2457.37,5905.88,5295.44,8849.68,16861.07,1638.97,2243.58,9029.09,2378.73,2250.31,2219.49,2226.46,8741.54,3294.41,5092.2,2057.79,7931.06,1795.45,5261.95,781.22,3893.0,4303.74,2079.34,7461.22,1907.19,2675.94,2282.32,1934.17,4824.91
2025-08-18,2859.79,3942.71,2476.28,5913.92,5426.93,8918.09,16952.28,1646.77,2259.17,9125.49,2391.17,2261.14,2209.2,2258.86,8897.28,3407.51,5146.27,2061.32,8035.7,1838.6,5437.13,798.72,4066.73,4317.84,2096.19,7563.0,1934.54,2683.87,2280.05,1947.03,4879.65
2025-08-19,2878.12,3928.16,2474.51,5892.45,5415.91,8996.07,17128.31,1657.3,2269.98,9076.46,2393.37,2258.14,2223.95,2279.06,8912.34,3526.18,5124.97,2065.64,8018.92,1810.03,5445.3,795.18,4142.67,4323.51,2061.9,7607.9,1939.18,2669.88,2266.85,1953.21,4886.31
2025-08-20,2900.14,3970.42,2494.64,5961.83,5541.52,9007.01,17366.75,1672.02,2299.73,9070.44,2399.98,2283.41,2227.49,2304.09,9009.97,3547.86,5145.4,2069.8,8055.44,1821.76,5477.0,800.68,4166.8,4343.36,2086.22,7754.99,1958.2,2685.34,2320.28,1957.08,5004.8
2025-08-21,2943.56,3999.59,2508.13,5927.99,5504.08,8979.66,17325.83,1683.38,2301.67,9090.3,2421.26,2292.36,2221.01,2320.15,9004.14,3521.98,5153.93,2078.79,7976.55,1809.27,5487.14,806.88,4158.24,4370.52,2077.85,7707.98,1937.01,2704.56,2352.44,1956.61,5053.77
2025-08-22,2941.27,4019.63,2505.41,5984.59,5769.27,9041.33,17416.22,1680.05,2306.85,9123.74,2423.76,2291.75,2230.67,2327.7,9139.02,3566.16,5240.54,2090.9,8111.74,1850.63,5679.41,821.6,4315.08,4357.56,2135.22,7812.21,1959.72,2700.59,2349.01,1959.86,5083.02
2025-08-25,2978.87,4062.51,2574.09,6261.89,5888.91,9183.93,17863.83,1682.89,2319.46,9308.26,2446.82,2310.53,2304.7,2389.95,9278.8,3684.23,5355.99,2117.92,8265.17,1887.89,5758.76,831.63,4524.47,4389.83,2154.74,7867.39,1991.6,2739.7,2358.19,1989.08,5083.55
2025-08-26,3056.77,4113.57,2548.84,6248.97,5877.3,9199.5,17856.22,1694.81,2326.38,9206.65,2444.2,2325.74,2296.32,2412.14,9306.44,3724.39,5333.13,2125.43,8244.41,1870.26,5804.0,841.88,4488.52,4361.09,2131.96,7896.71,1995.42,2729.86,2376.54,2003.01,5187.41
2025-08-27,3006.8,4014.99,2494.46,6179.97,5853.55,9056.71,17432.12,1644.21,2276.14,8955.58,2413.64,2281.8,2215.8,2372.54,9073.5,3607.58,5170.53,2075.66,8081.51,1831.25,5724.15,823.14,4562.92,4281.12,2075.14,7720.02,1954.89,2659.94,2327.21,1948.6,4987.11
2025-08-28,2984.74,4036.74,2493.08,6260.6,6177.3,9129.61,17366.67,1636.45,2284.47,8937.52,2412.53,2295.08,2241.04,2371.68,9153.95,3636.19,5237.66,2082.83,8180.03,1873.18,5841.52,829.23,4888.7,4297.32,2105.98,7743.52,1978.67,2638.31,2334.24,1946.88,4998.28
2025-08-29,3000.65,4064.3,2498.05,6413.26,6131.74,8963.39,17786.45,1631.81,2276.76,9064.19,2407.56,2256.28,2229.34,2390.65,9118.58,3776.61,5248.01,2072.65,8435.46,1887.49,5755.35,830.23,4849.39,4264.77,2118.3,7839.33,1979.45,2626.05,2335.6,1934.42,5052.44
2025-09-01,3002.9,4090.04,2498.6,6635.29,6218.8,8915.02,17757.95,1646.62,2292.79,9316.77,2414.74,2244.79,2246.31,2407.09,9176.78,3937.71,5261.71,2078.45,8488.8,1882.45,5786.18,836.72,5102.61,4220.8,2091.09,7804.0,1998.13,2643.49,2337.82,1950.93,5078.77
2025-09-02,2984.06,4006.08,2473.1,6564.04,5979.27,8996.48,17758.38,1645.09,2264.57,9217.84,2438.57,2230.19,2230.06,2372.0,9034.42,3944.06,5138.52,2060.23,8367.1,1833.51,5551.13,820.63,4810.46,4303.25,2069.11,7833.72,1976.03,2639.01,2346.51,1934.19,4999.67
2025-09-03,2923.21,3946.89,2430.15,6510.65,5907.76,8878.67,17529.06,1625.78,2233.31,9213.17,2407.7,2208.97,2201.1,2313.1,8918.97,4008.81,5059.28,2032.03,8487.28,1726.61,5400.47,819.37,4887.73,4252.41,2005.92,7718.88,1946.05,2596.13,2321.25,1902.11,4887.44
2025-09-04,2931.89,3900.05,2394.4,6273.23,5607.55,8776.0,17514.42,1635.9,2241.2,8974.44,2410.47,2212.57,2176.61,2350.88,8978.78,3828.72,5017.89,2020.6,8451.63,1669.58,5229.53,804.67,4473.41,4286.12,1997.96,7558.0,1894.17,2607.48,2301.04,1902.22,4945.67
