Date,Year,Q,MCI,trend,NAV_v27,Eff_Q,EM
2023-05-19,2023,3,0.4611111111111109,-0.022168765956282255,5.38644222387735,3,N
2023-05-22,2023,3,0.4611111111111109,-0.016498972882767804,5.403156604993399,3,N
2023-05-23,2023,3,0.4611111111111109,-0.029870850132481253,5.3646502330337364,3,N
2023-05-24,2023,3,0.4611111111111109,-0.04206024391630303,5.341857888359724,3,N
2023-05-25,2023,3,0.4611111111111109,-0.043445167048481226,5.3276294447513415,3,N
2023-05-26,2023,3,0.4611111111111109,-0.04142636085756346,5.318601354505738,3,N
2023-05-29,2023,3,0.4611111111111109,-0.04447032604684065,5.29898078871227,3,N
2023-05-30,2023,3,0.4611111111111109,-0.04235166797829959,5.304551116466891,3,N
2023-05-31,2023,3,0.4611111111111109,-0.0500973582852039,5.299666080466445,3,N
2023-06-01,2023,3,0.46111111111111114,-0.046852908024036966,5.312622495914649,3,N
2023-06-02,2023,3,0.46111111111111114,-0.03264153796677127,5.355866102896154,3,N
2023-06-05,2023,3,0.46111111111111114,-0.03635702407777097,5.326160869243865,3,N
2023-06-06,2023,3,0.46111111111111114,-0.044760125337476864,5.297539600146082,3,N
2023-06-07,2023,3,0.46111111111111114,-0.0468936921074149,5.286190069863046,3,N
2023-06-08,2023,3,0.46111111111111114,-0.038323798472242876,5.29241324406862,3,N
2023-06-09,2023,3,0.46111111111111114,-0.03365280557545902,5.320325860811392,3,N
2023-06-12,2023,3,0.46111111111111114,-0.032111932891273565,5.33257741373258,3,N
2023-06-13,2023,3,0.46111111111111114,-0.02440049471598471,5.361468581566938,3,N
2023-06-14,2023,3,0.46111111111111114,-0.024171308533069702,5.353046647286815,3,N
2023-06-15,2023,3,0.46111111111111114,-0.007761117331957057,5.394797566316581,3,N
2023-06-16,2023,3,0.46111111111111114,0.001354610971831871,5.433162865568654,3,N
2023-06-19,2023,3,0.46111111111111114,-0.0060865618451081405,5.422054178516127,3,N
2023-06-20,2023,3,0.46111111111111114,-0.007636218340428602,5.426312228199046,3,N
2023-06-21,2023,3,0.46111111111111114,-0.02089008715501639,5.367562407449332,3,N
2023-06-26,2023,3,0.46111111111111114,-0.03122917576247153,5.327512887606297,3,N
2023-06-27,2023,3,0.46111111111111114,-0.02411753768693803,5.3466670452773,3,N
2023-06-28,2023,3,0.46111111111111114,-0.02160611195244555,5.338883070120444,3,N
2023-06-29,2023,3,0.46111111111111114,-0.025582734563391107,5.334137757666174,3,N
2023-06-30,2023,3,0.46111111111111114,-0.019123294923612644,5.360449194875158,3,N
2023-07-03,2023,3,0.4527777777777775,-0.007238851789247214,5.386561063604285,3,N
2023-07-04,2023,3,0.4527777777777775,-0.004856906682658257,5.398320191441628,3,N
2023-07-05,2023,3,0.4527777777777775,-0.010881606075077377,5.375561090830389,3,N
2023-07-06,2023,3,0.4527777777777775,-0.017103510551358836,5.355757389360206,3,N
2023-07-07,2023,3,0.4527777777777775,-0.018859209661593046,5.339140253107715,3,N
2023-07-10,2023,3,0.4527777777777775,-0.013891881940008566,5.358683203155755,3,N
2023-07-11,2023,3,0.4527777777777775,-0.0065258882398903095,5.381713683583027,3,N
2023-07-12,2023,3,0.4527777777777775,-0.010527657227244025,5.359939851982321,3,N
2023-07-13,2023,3,0.4527777777777775,0.005957480471426191,5.418344857014944,3,N
2023-07-14,2023,3,0.4527777777777775,0.006012001841079195,5.405787023024297,3,N
2023-07-17,2023,3,0.4527777777777775,-0.0001782028942661773,5.390381121529141,3,N
2023-07-18,2023,3,0.4527777777777775,-0.0007142758955412942,5.388107793059677,3,N
2023-07-19,2023,3,0.4527777777777775,-0.00036149067506008326,5.396058573100683,3,N
2023-07-20,2023,3,0.4527777777777775,-0.006600417000952485,5.369299704617416,3,N
2023-07-21,2023,3,0.4527777777777775,-0.005496788081396198,5.363296438789352,3,N
2023-07-24,2023,3,0.4527777777777775,-0.009395413930039509,5.343247026198105,3,N
2023-07-25,2023,3,0.4527777777777775,0.019142581480024567,5.412119621628591,3,N
2023-07-26,2023,3,0.4527777777777775,0.016732658323536542,5.409401514698707,3,N
2023-07-27,2023,3,0.4527777777777775,0.015770387188395185,5.405591396883721,3,N
2023-07-28,2023,3,0.4527777777777775,0.04012966097615478,5.450409216613486,3,N
2023-07-31,2023,3,0.4527777777777775,0.04395818492176784,5.471819434625782,3,N
2023-08-01,2023,2,0.48055555555555574,0.03910492126995435,5.457384454398288,2,N
2023-08-02,2023,2,0.48055555555555574,0.03176850603432113,5.436325846267876,2,N
2023-08-03,2023,2,0.48055555555555574,0.040729966843334964,5.459273276130068,2,N
2023-08-04,2023,2,0.48055555555555574,0.045623746443754776,5.478111009739402,2,N
2023-08-07,2023,2,0.48055555555555574,0.03735278108793216,5.455713200912916,2,N
2023-08-08,2023,2,0.48055555555555574,0.0330129632612568,5.443076870940955,2,N
2023-08-09,2023,2,0.48055555555555574,0.030774142642462365,5.4291072805552965,2,N
2023-08-10,2023,2,0.48055555555555574,0.03175632483163926,5.431270480201361,2,N
2023-08-11,2023,2,0.48055555555555574,0.007528733807842247,5.3526457918924,2,N
2023-08-14,2023,2,0.48055555555555574,0.0007565216886311621,5.332345713994099,2,N
2023-08-15,2023,2,0.48055555555555574,-0.0001576006502272964,5.320854616296115,2,N
2023-08-16,2023,2,0.48055555555555574,-0.007494644587236143,5.288137570301831,2,N
2023-08-17,2023,2,0.48055555555555574,-0.004155873792948794,5.3027523565828245,2,N
2023-08-18,2023,2,0.48055555555555574,-0.016907989135328316,5.248675621155552,2,N
2023-08-21,2023,2,0.48055555555555574,-0.02999362018807672,5.206209847487985,2,N
2023-08-22,2023,2,0.48055555555555574,-0.02401025151072267,5.223450894670819,2,N
2023-08-23,2023,2,0.48055555555555574,-0.03778143542067958,5.163702825428422,2,N
2023-08-24,2023,2,0.48055555555555574,-0.031714160904343536,5.194728322916338,2,N
2023-08-25,2023,2,0.48055555555555574,-0.03342816226329515,5.164521425166867,2,N
2023-08-28,2023,2,0.48055555555555574,-0.02000274648068756,5.208804828675708,2,N
2023-08-29,2023,2,0.48055555555555574,-0.014366692747174503,5.26292483410236,2,N
2023-08-30,2023,2,0.48055555555555574,-0.014677055976624942,5.273200185184872,2,N
2023-08-31,2023,2,0.48055555555555574,-0.019658570843381074,5.257114306430881,2,N
2023-09-01,2023,2,0.5055555555555558,-0.014062546969743739,5.2686793875964595,2,N
2023-09-04,2023,2,0.5055555555555558,0.0003531616411933669,5.320716884963233,2,N
2023-09-05,2023,2,0.5055555555555558,-0.006744202861922788,5.296972557228392,2,N
2023-09-06,2023,2,0.5055555555555558,-0.009442750923417842,5.288773511373102,2,N
2023-09-07,2023,2,0.5055555555555558,-0.022768314784969657,5.2281328299815435,2,N
2023-09-08,2023,2,0.5055555555555558,-0.02784527042809648,5.220166705318315,2,N
2023-09-11,2023,2,0.5055555555555558,-0.02026131657914898,5.252207070599326,2,N
2023-09-12,2023,2,0.5055555555555558,-0.020925392260428777,5.249163371985649,2,N
2023-09-13,2023,2,0.5055555555555558,-0.02672425337717288,5.218571842464057,2,N
2023-09-14,2023,2,0.5055555555555558,-0.02691918751704725,5.213501861605329,2,N
2023-09-15,2023,2,0.5055555555555558,-0.03085455838615203,5.187809455789497,2,N
2023-09-18,2023,2,0.5055555555555558,-0.027349412347094648,5.19807397913341,2,N
2023-09-19,2023,2,0.5055555555555558,-0.028322339444851408,5.1908764158622756,2,N
2023-09-20,2023,2,0.5055555555555558,-0.03251853398165916,5.1791018303099055,2,N
2023-09-21,2023,2,0.5055555555555558,-0.04100442020928996,5.14349634033594,2,N
2023-09-22,2023,2,0.5055555555555558,-0.02151217195389854,5.210850432026082,2,N
2023-09-25,2023,2,0.5055555555555558,-0.028116984205280193,5.193963337350166,2,N
2023-09-26,2023,2,0.5055555555555558,-0.032817032305202054,5.173202264002907,2,N
2023-09-27,2023,2,0.5055555555555558,-0.02971442854460027,5.170127621687254,2,N
2023-09-28,2023,2,0.5055555555555558,-0.03283419400447862,5.1462289286826906,2,N
2023-10-09,2023,3,0.4472222222222223,-0.03493228654039249,5.129357014729778,3,N
2023-10-10,2023,3,0.4472222222222223,-0.041228595535842905,5.096126294475287,3,N
2023-10-11,2023,3,0.4472222222222223,-0.03844912236998921,5.105651147769103,3,N
2023-10-12,2023,3,0.4472222222222223,-0.02868099205829533,5.1419020069185155,3,N
2023-10-13,2023,3,0.4472222222222223,-0.03679491615150732,5.119946183505865,3,N
2023-10-16,2023,3,0.4472222222222223,-0.04681988245565083,5.0981059742296315,3,N
2023-10-17,2023,3,0.4472222222222223,-0.04282143859978571,5.110835816299081,3,N
2023-10-18,2023,3,0.4472222222222223,-0.04906786955483966,5.0966812020448184,3,N
2023-10-19,2023,3,0.4472222222222223,-0.06771202930023634,5.050630533165487,3,N
2023-10-20,2023,3,0.4472222222222223,-0.07114642982757458,5.047314247644839,3,N
2023-10-23,2023,3,0.4472222222222223,-0.07962373816748347,5.007322523716559,3,N
2023-10-24,2023,3,0.4472222222222223,-0.07703102652620764,5.017323436979382,3,N
2023-10-25,2023,3,0.4472222222222223,-0.07015308964017153,5.0260565556948,3,N
2023-10-26,2023,3,0.4472222222222223,-0.06516691573079558,5.044963955494819,3,N
2023-10-27,2023,3,0.4472222222222223,-0.04968528528616856,5.098963419278342,3,N
2023-10-30,2023,3,0.4472222222222223,-0.04377066195153645,5.130725194218325,3,N
2023-10-31,2023,3,0.4472222222222223,-0.044029774043958914,5.122019990764003,3,N
2023-11-01,2023,3,0.42222222222222205,-0.042779599337574026,5.11004692346892,3,N
2023-11-02,2023,3,0.42222222222222205,-0.04552496430083164,5.092941447622883,3,N
2023-11-03,2023,3,0.42222222222222205,-0.03637635255131,5.120472753246075,3,N
2023-11-06,2023,3,0.42222222222222205,-0.022024620888627333,5.1673358869766846,3,N
2023-11-07,2023,3,0.42222222222222205,-0.02332708402749384,5.154810151130151,3,N
2023-11-08,2023,3,0.42222222222222205,-0.02465107932960864,5.147127093475353,3,N
2023-11-09,2023,3,0.42222222222222205,-0.02230904794882438,5.136127408677298,3,N
2023-11-10,2023,3,0.42222222222222205,-0.027800628990080067,5.127947338296608,3,N
2023-11-13,2023,3,0.42222222222222205,-0.02783751379405719,5.125127744981027,3,N
2023-11-14,2023,3,0.42222222222222205,-0.02665795197758558,5.131575426658465,3,N
2023-11-15,2023,3,0.42222222222222205,-0.01892741514920704,5.156815350743635,3,N
2023-11-16,2023,3,0.42222222222222205,-0.027456185076418338,5.119372138359283,3,N
2023-11-17,2023,3,0.42222222222222205,-0.027631568638616044,5.124021128115142,3,N
2023-11-20,2023,3,0.42222222222222205,-0.02378690360610991,5.119022990374223,3,N
2023-11-21,2023,3,0.42222222222222205,-0.021792969837112652,5.113591048966371,3,N
2023-11-22,2023,3,0.42222222222222205,-0.03132796864998688,5.072707649118691,3,N
2023-11-23,2023,3,0.42222222222222205,-0.02562975660819755,5.088047794705219,3,N
2023-11-24,2023,3,0.42222222222222205,-0.031534315052377915,5.065032189892025,3,N
2023-11-27,2023,3,0.42222222222222205,-0.03710664442680711,5.060597067370347,3,N
2023-11-28,2023,3,0.42222222222222205,-0.03494120928826938,5.07175439937243,3,N
2023-11-29,2023,3,0.42222222222222205,-0.040914415733189324,5.055491994327721,3,N
2023-11-30,2023,3,0.42222222222222205,-0.03855764042923093,5.055793277828384,3,N
2023-12-01,2023,3,0.3722222222222222,-0.041080875431736774,5.051460007861431,3,N
2023-12-04,2023,3,0.3722222222222222,-0.04611509126573066,5.046040905124108,3,N
2023-12-05,2023,3,0.3722222222222222,-0.06202553989275339,4.976499668298761,3,N
2023-12-06,2023,3,0.3722222222222222,-0.05883928493641333,4.987385904108405,3,N
2023-12-07,2023,3,0.3722222222222222,-0.05945806778901741,4.9824284338210925,3,N
2023-12-08,2023,3,0.3722222222222222,-0.055970829954796075,4.990448997598805,3,N
2023-12-11,2023,3,0.3722222222222222,-0.04802232842672416,5.00791443307266,3,N
2023-12-12,2023,3,0.3722222222222222,-0.04434030522504451,5.004424570341942,3,N
2023-12-13,2023,3,0.3722222222222222,-0.0585041066842118,4.958919642596071,3,N
2023-12-14,2023,3,0.3722222222222222,-0.061225631053941076,4.963016748951106,3,N
2023-12-15,2023,3,0.3722222222222222,-0.0614641898676086,4.954372340478325,3,N
2023-12-18,2023,3,0.3722222222222222,-0.06364561524491874,4.929486934211459,3,N
2023-12-19,2023,3,0.3722222222222222,-0.06136985636148096,4.937302361520637,3,N
2023-12-20,2023,3,0.3722222222222222,-0.06810155189237477,4.910231020127002,3,N
2023-12-21,2023,3,0.3722222222222222,-0.05788903205954188,4.938028450073281,3,N
2023-12-22,2023,3,0.3722222222222222,-0.0547600342791662,4.9401886910464405,3,N
2023-12-25,2023,3,0.3722222222222222,-0.050496360247163086,4.949104211764001,3,N
2023-12-26,2023,3,0.3722222222222222,-0.05433058277906633,4.931408103577304,3,N
2023-12-27,2023,3,0.3722222222222222,-0.04994435364424887,4.943800249003104,3,N
2023-12-28,2023,3,0.3722222222222222,-0.025196653761415777,5.017225462947201,3,N
2023-12-29,2023,3,0.3722222222222222,-0.02119517954187422,5.031006110753757,3,N
2024-01-02,2024,3,0.33333333333333354,-0.032705446617545264,4.996224106667741,3,N
2024-01-03,2024,3,0.33333333333333354,-0.03422589563350964,4.979468287032188,3,N
2024-01-04,2024,3,0.33333333333333354,-0.04119800537089757,4.947062293092113,3,N
2024-01-05,2024,3,0.33333333333333354,-0.044295606672621224,4.929782262257984,3,N
2024-01-08,2024,3,0.33333333333333354,-0.05580873825417876,4.881515377440167,3,N
2024-01-09,2024,3,0.33333333333333354,-0.05205662657802168,4.889676765199716,3,N
2024-01-10,2024,3,0.33333333333333354,-0.05495575271368258,4.868983285424665,3,N
2024-01-11,2024,3,0.33333333333333354,-0.04815868300363502,4.898838517524387,3,N
2024-01-12,2024,3,0.33333333333333354,-0.0501493562618186,4.887635195025751,3,N
2024-01-15,2024,3,0.33333333333333354,-0.05021980187261599,4.8853883236251745,3,N
2024-01-16,2024,3,0.33333333333333354,-0.04317130207340858,4.90005379836491,3,N
2024-01-17,2024,3,0.33333333333333354,-0.06334482043995737,4.82147604264085,3,N
2024-01-18,2024,3,0.33333333333333354,-0.06884434506440529,4.8198801396252104,3,N
2024-01-19,2024,3,0.33333333333333354,-0.06548723154730518,4.82391809735011,3,N
2024-01-22,2024,3,0.33333333333333354,-0.08330151353571646,4.747143789443204,3,N
2024-01-23,2024,3,0.33333333333333354,-0.07514253589061681,4.77383544709563,3,N
2024-01-24,2024,3,0.33333333333333354,-0.05888993942175824,4.8023976919871885,3,N
2024-01-25,2024,3,0.33333333333333354,-0.04140949274487782,4.845304114313825,3,N
2024-01-26,2024,3,0.33333333333333354,-0.04177564756729346,4.82968082882491,3,N
2024-01-29,2024,3,0.33333333333333354,-0.04879521897231409,4.786175532240081,3,N
2024-01-30,2024,3,0.33333333333333354,-0.06287931159909654,4.7375153917250445,3,N
2024-01-31,2024,3,0.33333333333333354,-0.06684421258806605,4.706047674035548,3,N
2024-02-01,2024,3,0.32500000000000007,-0.06592415072216529,4.71222572617741,3,N
2024-02-02,2024,3,0.32500000000000007,-0.07241569709037388,4.672011191538206,3,N
2024-02-05,2024,3,0.32500000000000007,-0.06456873912907724,4.65883498160455,3,N
2024-02-06,2024,3,0.32500000000000007,-0.03294106985522882,4.76924607924727,3,N
2024-02-07,2024,3,0.32500000000000007,-0.02299667401676264,4.811855300473301,3,N
2024-02-08,2024,3,0.32500000000000007,-0.015057988603824679,4.852462262765672,3,N
2024-02-19,2024,3,0.32500000000000007,-0.005934997599835845,4.870460164933751,3,N
2024-02-20,2024,3,0.32500000000000007,-0.0012775144574362907,4.874479512258852,3,N
2024-02-21,2024,3,0.32500000000000007,0.013790536229769224,4.9055027779423925,3,N
2024-02-22,2024,3,0.32500000000000007,0.022309719617881862,4.926328471106109,3,N
2024-02-23,2024,3,0.32500000000000007,0.023859484099707062,4.932302332752954,3,N
2024-02-26,2024,3,0.32500000000000007,0.01448733804194502,4.923938105475702,3,N
2024-02-27,2024,3,0.32500000000000007,0.027178338002356472,4.970076410174311,3,N
2024-02-28,2024,3,0.32500000000000007,0.017229295223988306,4.920123837536644,3,N
2024-02-29,2024,3,0.32500000000000007,0.03387185161489947,4.984653490528851,3,N
2024-03-01,2024,3,0.44444444444444425,0.04198432708169997,5.013378932789258,3,N
2024-03-04,2024,3,0.44444444444444425,0.04127791888715504,5.028813562023191,3,N
2024-03-05,2024,3,0.44444444444444425,0.04979881731710156,5.054282560617392,3,N
2024-03-06,2024,3,0.44444444444444425,0.045572805973339126,5.056848774837459,3,N
2024-03-07,2024,3,0.44444444444444425,0.03963148452296483,5.043813766906657,3,N
2024-03-08,2024,3,0.44444444444444425,0.04222399736928906,5.061207393257921,3,N
2024-03-11,2024,3,0.44444444444444425,0.055724709876891154,5.120829280545612,3,N
2024-03-12,2024,3,0.44444444444444425,0.056549691566907034,5.126158478783748,3,N
2024-03-13,2024,3,0.44444444444444425,0.049950087350135286,5.111331096847085,3,N
2024-03-14,2024,3,0.44444444444444425,0.04581863982347101,5.098158802056683,3,N
2024-03-15,2024,3,0.44444444444444425,0.04782049778660258,5.114219662464771,3,N
2024-03-18,2024,3,0.44444444444444425,0.056046455100199566,5.141625662854032,3,N
2024-03-19,2024,3,0.44444444444444425,0.048477674468435206,5.126484896853299,3,N
2024-03-20,2024,3,0.44444444444444425,0.0484659189659471,5.135945861253637,3,N
2024-03-21,2024,3,0.44444444444444425,0.04700780052676601,5.1575849442921555,3,N
2024-03-22,2024,3,0.44444444444444425,0.03705417724559501,5.121691083299008,3,N
2024-03-25,2024,3,0.44444444444444425,0.030882777297178254,5.091955408613067,3,N
2024-03-26,2024,3,0.44444444444444425,0.0334732566179432,5.10432494994841,3,N
2024-03-27,2024,3,0.44444444444444425,0.021962618674686185,5.0605689209292315,3,N
2024-03-28,2024,3,0.44444444444444425,0.026360703633291127,5.092652641023782,3,N
2024-03-29,2024,3,0.44444444444444425,0.030431655828069726,5.131851627810685,3,N
2024-04-01,2024,3,0.34999999999999987,0.0468974670584692,5.196670462607986,3,N
2024-04-02,2024,3,0.34999999999999987,0.04302152073151899,5.184108788480782,3,N
2024-04-03,2024,3,0.34999999999999987,0.03840256356674754,5.187737412286468,3,N
2024-04-08,2024,3,0.34999999999999987,0.029508369502114773,5.187065504782475,3,N
2024-04-09,2024,3,0.34999999999999987,0.027208283968272795,5.200614980405721,3,N
2024-04-10,2024,3,0.34999999999999987,0.01912749203913844,5.169935849947406,3,N
2024-04-11,2024,3,0.34999999999999987,0.017536399791779456,5.157135755840136,3,N
2024-04-12,2024,3,0.34999999999999987,0.00884834754293462,5.173537556633601,3,N
2024-04-15,2024,3,0.34999999999999987,0.02910791629240772,5.198376545111003,3,N
2024-04-16,2024,3,0.34999999999999987,0.0190765425968924,5.15965236909912,3,N
2024-04-17,2024,3,0.34999999999999987,0.031424746192570296,5.215382666255539,3,N
2024-04-18,2024,3,0.34999999999999987,0.03209758827213571,5.212722508063705,3,N
2024-04-19,2024,3,0.34999999999999987,0.023166627809203755,5.18913230469203,3,N
2024-04-22,2024,3,0.34999999999999987,0.019995889604399908,5.160156591415839,3,N
2024-04-23,2024,3,0.34999999999999987,0.011631990889710897,5.113471370537546,3,N
2024-04-24,2024,3,0.34999999999999987,0.014516525735224883,5.1396504779049454,3,N
2024-04-25,2024,3,0.34999999999999987,0.015854158275337316,5.147150711551575,3,N
2024-04-26,2024,3,0.34999999999999987,0.02856663882451227,5.20597942034676,3,N
2024-04-29,2024,3,0.34999999999999987,0.039264356966902,5.248602693333605,3,N
2024-04-30,2024,3,0.34999999999999987,0.032790208754412076,5.228922608731742,3,N
2024-05-06,2024,3,0.2638888888888889,0.04554661135355054,5.269800609210672,3,N
2024-05-07,2024,3,0.2638888888888889,0.044369098231145765,5.275975386498753,3,N
2024-05-08,2024,3,0.2638888888888889,0.03420721101329449,5.241951112375266,3,N
2024-05-09,2024,3,0.2638888888888889,0.04205045821182618,5.27477566312753,3,N
2024-05-10,2024,3,0.2638888888888889,0.04044610527760106,5.297191813235468,3,N
2024-05-13,2024,3,0.2638888888888889,0.037296265280452046,5.279890386346597,3,N
2024-05-14,2024,3,0.2638888888888889,0.033438056171247954,5.2767970246217795,3,N
2024-05-15,2024,3,0.2638888888888889,0.024565337758751804,5.263524529547588,3,N
2024-05-16,2024,3,0.2638888888888889,0.026531596033918303,5.282710149911051,3,N
2024-05-17,2024,3,0.2638888888888889,0.03657803177435981,5.315542296583165,3,N
2024-05-20,2024,3,0.2638888888888889,0.03739565270135259,5.359280181727717,3,N
2024-05-21,2024,3,0.2638888888888889,0.03270303201388014,5.3274089071498,3,N
2024-05-22,2024,3,0.2638888888888889,0.03383354693649476,5.339860308947052,3,N
2024-05-23,2024,3,0.2638888888888889,0.022634713424207087,5.273409490167027,3,N
2024-05-24,2024,3,0.2638888888888889,0.01053934973941617,5.2258978192529515,3,N
2024-05-27,2024,3,0.2638888888888889,0.018055888706433265,5.253542733313073,3,N
2024-05-28,2024,3,0.2638888888888889,0.011018983079988276,5.22856153002842,3,N
2024-05-29,2024,3,0.2638888888888889,0.01053462716036857,5.244671525092735,3,N
2024-05-30,2024,3,0.2638888888888889,0.006178758342098467,5.225823592378602,3,N
2024-05-31,2024,3,0.2638888888888889,0.002018788811416705,5.223005100554294,3,N
2024-06-03,2024,3,0.21944444444444447,0.0031367108796964693,5.217883593375955,3,N
2024-06-04,2024,3,0.21944444444444447,0.009864486838320863,5.252721243522498,3,N
2024-06-05,2024,3,0.21944444444444447,0.005962815185610815,5.234760679559527,3,N
2024-06-06,2024,3,0.21944444444444447,0.005606779966466524,5.241687563796998,3,N
2024-06-07,2024,3,0.21944444444444447,-0.0010193298329032041,5.218647651535811,3,N
2024-06-11,2024,3,0.21944444444444447,-0.007865169410868567,5.173132176638342,3,N
2024-06-12,2024,3,0.21944444444444447,-0.00880274687782756,5.181123139093115,3,N
2024-06-13,2024,3,0.21944444444444447,-0.012292808758552876,5.171249752790664,3,N
2024-06-14,2024,3,0.21944444444444447,-0.006712286756969776,5.187676176633619,3,N
2024-06-17,2024,3,0.21944444444444447,-0.009428397168549596,5.193820302730857,3,N
2024-06-18,2024,3,0.21944444444444447,-0.006182968783465026,5.205736383052532,3,N
2024-06-19,2024,3,0.21944444444444447,-0.008867389898794431,5.192374375705987,3,N
2024-06-20,2024,3,0.21944444444444447,-0.015068574064542428,5.17416576997815,3,N
2024-06-21,2024,3,0.21944444444444447,-0.016498649723977077,5.176405091671809,3,N
2024-06-24,2024,3,0.21944444444444447,-0.021071855365343062,5.126350896657712,3,N
2024-06-25,2024,3,0.21944444444444447,-0.026756372491033353,5.1074845865681056,3,N
2024-06-26,2024,3,0.21944444444444447,-0.020733948535411217,5.13324807284351,3,N
2024-06-27,2024,3,0.21944444444444447,-0.02599198663322022,5.099552989803635,3,N
2024-06-28,2024,3,0.21944444444444447,-0.02392789382386451,5.116571044708587,3,N
2024-07-01,2024,3,0.21666666666666654,-0.019895031307517352,5.127251873587821,3,N
2024-07-02,2024,3,0.21666666666666654,-0.020892616141743425,5.116677347801244,3,N
2024-07-03,2024,3,0.21666666666666654,-0.022199060228012657,5.11670779028951,3,N
2024-07-04,2024,3,0.21666666666666654,-0.026023719158244196,5.102753526439459,3,N
2024-07-05,2024,3,0.21666666666666654,-0.030467420797240075,5.101617003129298,3,N
2024-07-08,2024,3,0.21666666666666654,-0.03679584404646041,5.071568855516461,3,N
2024-07-09,2024,3,0.21666666666666654,-0.026298828709409028,5.105992640755059,3,N
2024-07-10,2024,3,0.21666666666666654,-0.028402222965091983,5.1113408247293055,3,N
2024-07-11,2024,3,0.21666666666666654,-0.015694384351363277,5.160086789686791,3,N
2024-07-12,2024,3,0.21666666666666654,-0.012797285681280801,5.17207666764271,3,N
2024-07-15,2024,3,0.21666666666666654,-0.010921242911525852,5.167264085601958,3,N
2024-07-16,2024,3,0.21666666666666654,-0.0038992884937064654,5.208257471303659,3,N
2024-07-17,2024,3,0.21666666666666654,-0.0024822667639917695,5.220517329303052,3,N
2024-07-18,2024,3,0.21666666666666654,0.0031927038718573275,5.235619974470893,3,N
2024-07-19,2024,3,0.21666666666666654,0.00928423361501185,5.215547729261887,3,N
2024-07-22,2024,3,0.21666666666666654,0.0008172940160757758,5.201517620531167,3,N
2024-07-23,2024,3,0.21666666666666654,-0.018745872643950112,5.126357985212815,3,N
2024-07-24,2024,3,0.21666666666666654,-0.024711265784306713,5.117670037542306,3,N
2024-07-25,2024,3,0.21666666666666654,-0.029801249796513662,5.075465657516766,3,N
2024-07-26,2024,3,0.21666666666666654,-0.02494716302778366,5.101981532395731,3,N
2024-07-29,2024,3,0.21666666666666654,-0.029907154421350723,5.09053395523703,3,N
2024-07-30,2024,3,0.21666666666666654,-0.03538669064046285,5.077134888718145,3,N
2024-07-31,2024,3,0.21666666666666654,-0.013081791475512916,5.162438595370888,3,N
2024-08-01,2024,3,0.1916666666666668,-0.019480550336832603,5.151724922413475,3,N
2024-08-02,2024,3,0.1916666666666668,-0.028662670028578363,5.124106558660366,3,N
2024-08-05,2024,3,0.1916666666666668,-0.03852387068303842,5.0466931858385715,3,N
2024-08-06,2024,3,0.1916666666666668,-0.037405908404245625,5.0502956589095716,3,N
2024-08-07,2024,3,0.1916666666666668,-0.03826043119922151,5.050429749542098,3,N
2024-08-08,2024,3,0.1916666666666668,-0.03613899067890414,5.049924842269992,3,N
2024-08-09,2024,3,0.1916666666666668,-0.038438035998878184,5.046552192768628,3,N
2024-08-12,2024,3,0.1916666666666668,-0.038267924369543405,5.047539033427099,3,N
2024-08-13,2024,3,0.1916666666666668,-0.035526292107798674,5.0668303387755085,3,N
2024-08-14,2024,3,0.1916666666666668,-0.04097407431530509,5.037664631118545,3,N
2024-08-15,2024,3,0.1916666666666668,-0.02890760765532685,5.059283406052073,3,N
2024-08-16,2024,3,0.1916666666666668,-0.027261657953616014,5.058745208565544,3,N
2024-08-19,2024,3,0.1916666666666668,-0.02384452824233574,5.074781663903747,3,N
2024-08-20,2024,3,0.1916666666666668,-0.02735281695652203,5.051584945490637,3,N
2024-08-21,2024,3,0.1916666666666668,-0.030619765780829034,5.047423735244481,3,N
2024-08-22,2024,3,0.1916666666666668,-0.032128540925549065,5.030494552854326,3,N
2024-08-23,2024,3,0.1916666666666668,-0.02717594392076572,5.033458003337836,3,N
2024-08-26,2024,3,0.1916666666666668,-0.026014378738872912,5.042964865910024,3,N
2024-08-27,2024,3,0.1916666666666668,-0.029918429031419835,5.020958929366058,3,N
2024-08-28,2024,3,0.1916666666666668,-0.03448492902949141,5.0115918584662404,3,N
2024-08-29,2024,3,0.1916666666666668,-0.03619650596218604,5.020832091473607,3,N
2024-08-30,2024,3,0.1916666666666668,-0.02226704163373927,5.071411523427267,3,N
2024-09-02,2024,3,0.2777777777777775,-0.03843478096452646,5.00957246010265,3,N
2024-09-03,2024,3,0.2777777777777775,-0.03400998782761455,5.0331021454612,3,N
2024-09-04,2024,3,0.2777777777777775,-0.039039834333181256,5.00936293532585,3,N
2024-09-05,2024,3,0.2777777777777775,-0.03606761232502631,5.02733097279634,3,N
2024-09-06,2024,3,0.2777777777777775,-0.043009313375702685,4.99735676453878,3,N
2024-09-09,2024,3,0.2777777777777775,-0.053598172854434356,4.96345972950303,3,N
2024-09-10,2024,3,0.2777777777777775,-0.05225041560306054,4.975456366851768,3,N
2024-09-11,2024,3,0.2777777777777775,-0.05295008245579269,4.987098809977794,3,N
2024-09-12,2024,3,0.2777777777777775,-0.05487263833806877,4.971110791196638,3,N
2024-09-13,2024,3,0.2777777777777775,-0.057926497863220905,4.971515108238693,3,N
