Date,hs300,cyb,gold,bond
2019-12-10,1.78118,1.485765,1.249048,1.198214
2019-12-11,1.755966,1.470641,1.24981,1.198587
2019-12-12,1.751013,1.474199,1.256664,1.198607
2019-12-13,1.786583,1.506228,1.241813,1.198637
2019-12-16,1.791986,1.525801,1.254379,1.198486
2019-12-17,1.819901,1.546263,1.253618,1.197921
2019-12-18,1.813147,1.534698,1.25476,1.198244
2019-12-19,1.809995,1.533808,1.253618,1.198547
2019-12-20,1.808195,1.519573,1.257426,1.199859
2019-12-23,1.784782,1.486655,1.261615,1.201312
2019-12-24,1.794237,1.516014,1.268469,1.204643
2019-12-25,1.797389,1.52847,1.276466,1.204279
2019-12-26,1.810446,1.535587,1.276847,1.205783
2019-12-27,1.808645,1.510676,1.280655,1.208084
2019-12-30,1.834759,1.536477,1.279893,1.207479
2019-12-31,1.844214,1.539146,1.288652,1.209639
2020-01-02,1.868077,1.570285,1.283321,1.204855
2020-01-03,1.863575,1.569395,1.303123,1.203734
2020-01-06,1.856371,1.590747,1.331683,1.204996
2020-01-07,1.870779,1.620996,1.319878,1.204441
2020-01-08,1.852319,1.594306,1.344631,1.205783
2020-01-09,1.87213,1.636121,1.297791,1.206843
2020-01-10,1.871679,1.629004,1.301599,1.208074
2020-01-13,1.891941,1.656584,1.301599,1.208105
2020-01-14,1.883836,1.645907,1.284844,1.209013
2020-01-15,1.869428,1.643238,1.295887,1.209528
2020-01-16,1.866727,1.651246,1.29703,1.20759
2020-01-17,1.868978,1.653025,1.296268,1.20872
2020-01-20,1.882485,1.69484,1.296649,1.209265
2020-01-21,1.848267,1.683274,1.308835,1.214978
2020-01-22,1.85457,1.706406,1.297411,1.212162
2020-01-23,1.79919,1.648577,1.306169,1.219207
2020-02-03,1.647456,1.519573,1.340442,1.237354
2020-02-04,1.697434,1.615658,1.329779,1.224627
2020-02-05,1.714093,1.664591,1.321021,1.226534
2020-02-06,1.754615,1.717082,1.314547,1.223002
2020-02-07,1.750563,1.725979,1.32064,1.224929
2020-02-10,1.756416,1.744662,1.32559,1.226978
2020-02-11,1.775326,1.732206,1.322163,1.227715
2020-02-12,1.787933,1.784698,1.319497,1.226504
2020-02-13,1.778478,1.768683,1.329018,1.224738
2020-02-14,1.790635,1.767794,1.330541,1.224697
2020-02-17,1.829806,1.842527,1.33473,1.222911
2020-02-18,1.81855,1.859431,1.341203,1.222679
2020-02-19,1.819,1.827402,1.356436,1.222941
2020-02-20,1.859973,1.872776,1.361005,1.221478
2020-02-21,1.866276,1.908363,1.388423,1.222679
2020-02-24,1.851418,1.937722,1.418507,1.22497
2020-02-25,1.847816,1.952847,1.389185,1.224273
2020-02-26,1.832508,1.870107,1.396801,1.224415
2020-02-27,1.832958,1.878114,1.397182,1.225656
2020-02-28,1.770824,1.774911,1.379665,1.230965
2020-03-02,1.835209,1.827402,1.348819,1.228795
2020-03-03,1.833859,1.86121,1.346535,1.229017
2020-03-04,1.846916,1.857651,1.375476,1.230824
2020-03-05,1.89104,1.887011,1.375095,1.231086
2020-03-06,1.855471,1.878114,1.403656,1.232741
2020-03-09,1.796488,1.790925,1.393374,1.241149
2020-03-10,1.83611,1.835409,1.375476,1.237424
2020-03-11,1.805943,1.800712,1.389185,1.237414
2020-03-12,1.777578,1.753559,1.373953,1.238403
2020-03-13,1.751013,1.736655,1.333587,1.233468
2020-03-16,1.677623,1.629893,1.300076,1.232004
2020-03-17,1.662765,1.63879,1.239528,1.229219
2020-03-18,1.634849,1.617438,1.266565,1.229219
2020-03-19,1.61909,1.623665,1.261234,1.22607
2020-03-20,1.640702,1.643238,1.274181,1.22831
2020-03-23,1.587573,1.566726,1.270754,1.234326
2020-03-24,1.625844,1.606762,1.341584,1.234477
2020-03-25,1.668618,1.654804,1.363671,1.234669
2020-03-26,1.658262,1.648577,1.360244,1.237354
2020-03-27,1.665916,1.628114,1.375476,1.239403
2020-03-30,1.650608,1.593416,1.364433,1.240997
2020-03-31,1.651959,1.596975,1.365575,1.243369
2020-04-01,1.65376,1.594306,1.343488,1.245711
2020-04-02,1.676272,1.640569,1.3492,1.244156
2020-04-03,1.664566,1.631673,1.361386,1.243571
2020-04-07,1.701936,1.685053,1.399848,1.250121
2020-04-08,1.695182,1.681495,1.386519,1.2554
2020-04-09,1.700135,1.709075,1.389947,1.256813
2020-04-10,1.694732,1.669929,1.397944,1.25438
2020-04-13,1.685277,1.648577,1.397563,1.256136
2020-04-14,1.713192,1.698399,1.413557,1.25654
2020-04-15,1.703287,1.689502,1.409749,1.262485
2020-04-16,1.704187,1.718861,1.420411,1.261233
2020-04-17,1.719496,1.728648,1.397182,1.260436
2020-04-20,1.7267,1.751779,1.390327,1.260345
2020-04-21,1.70869,1.733986,1.402894,1.260991
2020-04-22,1.723998,1.75,1.399086,1.265573
2020-04-23,1.720846,1.735765,1.423839,1.26956
2020-04-24,1.706439,1.717082,1.435263,1.270327
2020-04-27,1.714093,1.725089,1.4246,1.27065
2020-04-28,1.724899,1.735765,1.414318,1.271992
2020-04-29,1.733904,1.736655,1.421554,1.275717
2020-04-30,1.759568,1.773132,1.426504,1.27609
2020-05-06,1.76407,1.80516,1.4246,1.273476
2020-05-07,1.760919,1.801601,1.417746,1.266118
2020-05-08,1.779829,1.816726,1.435263,1.264483
2020-05-11,1.776677,1.800712,1.429551,1.261738
2020-05-12,1.776227,1.817616,1.426504,1.263504
2020-05-13,1.780279,1.830961,1.430693,1.262818
2020-05-14,1.765421,1.811388,1.439832,1.264877
2020-05-15,1.756866,1.816726,1.460015,1.267017
2020-05-18,1.762269,1.814057,1.49543,1.262636
2020-05-19,1.775326,1.83363,1.47182,1.260698
2020-05-20,1.768122,1.815836,1.487433,1.256641
2020-05-21,1.756416,1.797153,1.473724,1.256904
2020-05-22,1.717695,1.754448,1.47182,1.262414
2020-05-25,1.718595,1.757117,1.469155,1.259164
2020-05-26,1.739307,1.813167,1.476009,1.252311
2020-05-27,1.731202,1.77669,1.460396,1.249364
2020-05-28,1.733453,1.763345,1.471059,1.251797
2020-05-29,1.740657,1.784698,1.471439,1.250424
2020-06-01,1.786583,1.852313,1.483244,1.248698
2020-06-02,1.791535,1.838968,1.480579,1.242814
2020-06-03,1.791085,1.83274,1.467251,1.239665
2020-06-04,1.791986,1.844306,1.454684,1.238403
2020-06-05,1.802341,1.856762,1.453542,1.237061
2020-06-08,1.810896,1.844306,1.440594,1.240301
2020-06-09,1.823053,1.870107,1.440213,1.241007
2020-06-10,1.819,1.8879,1.455065,1.237899
2020-06-11,1.802341,1.885231,1.468012,1.239665
2020-06-12,1.806844,1.904804,1.467631,1.241532
2020-06-15,1.78118,1.904804,1.463823,1.242925
2020-06-16,1.809095,1.942171,1.4623,1.236092
2020-06-17,1.810896,1.946619,1.463062,1.231429
2020-06-18,1.824854,1.951957,1.460777,1.231036
2020-06-19,1.848267,1.991103,1.463823,1.22931
2020-06-22,1.850068,2.013345,1.479817,1.230743
2020-06-23,1.858622,2.052491,1.478294,1.225283
2020-06-24,1.874831,2.052491,1.488957,1.230299
2020-06-29,1.858622,2.041815,1.488957,1.232792
2020-06-30,1.881135,2.098754,1.49048,1.231288
2020-07-01,1.923458,2.08363,1.5,1.232923
2020-07-02,1.967582,2.090747,1.486291,1.234296
2020-07-03,2.006754,2.117438,1.490861,1.232792
2020-07-06,2.153985,2.179715,1.48591,1.225434
2020-07-07,2.132373,2.226868,1.489337,1.222224
2020-07-08,2.160288,2.290036,1.495811,1.219974
2020-07-09,2.193606,2.379004,1.505712,1.220095
2020-07-10,2.154435,2.38879,1.49505,1.223789
2020-07-13,2.19946,2.492883,1.5,1.22063
2020-07-14,2.180099,2.461744,1.498477,1.225273
2020-07-15,2.153985,2.421708,1.500381,1.227463
2020-07-16,2.051328,2.275801,1.49543,1.23149
2020-07-17,2.07339,2.298043,1.486672,1.22932
2020-07-20,2.128321,2.322954,1.494669,1.226716
2020-07-21,2.133724,2.351423,1.50457,1.228997
2020-07-22,2.157587,2.382562,1.539604,1.233367
2020-07-23,2.14588,2.407473,1.548363,1.236294
2020-07-24,2.050428,2.257117,1.564737,1.234972
2020-07-27,2.063035,2.259786,1.600533,1.236274
2020-07-28,2.078793,2.289146,1.598629,1.233831
2020-07-29,2.138226,2.384342,1.601676,1.232459
2020-07-30,2.122467,2.359431,1.58949,1.231177
2020-07-31,2.138676,2.409253,1.605484,1.228866
2020-08-03,2.172445,2.467972,1.599391,1.227856
2020-08-04,2.174246,2.435943,1.601676,1.228008
2020-08-05,2.175146,2.458185,1.645088,1.228563
2020-08-06,2.167042,2.419039,1.657654,1.227503
2020-08-07,2.14543,2.363879,1.667174,1.227453
2020-08-10,2.152634,2.349644,1.656131,1.227402
2020-08-11,2.131472,2.313167,1.619573,1.22717
2020-08-12,2.117064,2.266904,1.51904,1.222911
2020-08-13,2.110311,2.255338,1.543793,1.224041
2020-08-14,2.151283,2.294484,1.55674,1.224273
2020-08-17,2.195858,2.319395,1.572353,1.225565
2020-08-18,2.192706,2.317616,1.608911,1.226352
2020-08-19,2.158487,2.245552,1.590632,1.225172
2020-08-20,2.135525,2.226868,1.55674,1.222467
2020-08-21,2.153534,2.265125,1.557883,1.222689
2020-08-24,2.167042,2.310498,1.544554,1.222447
2020-08-25,2.171094,2.322954,1.547601,1.219883
2020-08-26,2.144529,2.269573,1.545697,1.218662
2020-08-27,2.160738,2.314947,1.564356,1.216038
2020-08-28,2.213868,2.371886,1.564737,1.21521
2020-08-31,2.194507,2.346085,1.570069,1.216068
2020-09-01,2.209815,2.364769,1.587586,1.219752
2020-09-02,2.208014,2.380783,1.57083,1.218359
2020-09-03,2.199009,2.36032,1.543412,1.218127
2020-09-04,2.174246,2.346975,1.547982,1.216149
2020-09-07,2.130572,2.267794,1.54722,1.213282
2020-09-08,2.141378,2.281139,1.548363,1.215462
2020-09-09,2.0914,2.170819,1.549124,1.216603
2020-09-10,2.093201,2.1379,1.559787,1.218985
2020-09-11,2.10941,2.178826,1.556359,1.218268
2020-09-14,2.121567,2.209964,1.555979,1.216138
2020-09-15,2.137326,2.227758,1.56131,1.217461
2020-09-16,2.124719,2.197509,1.55674,1.217955
2020-09-17,2.111661,2.19484,1.546078,1.218308
2020-09-18,2.166141,2.235765,1.552932,1.218349
2020-09-21,2.141378,2.206406,1.552932,1.221821
2020-09-22,2.115714,2.196619,1.517517,1.223426
2020-09-23,2.122017,2.231317,1.494669,1.223072
2020-09-24,2.087348,2.183274,1.477913,1.222053
2020-09-25,2.088699,2.185943,1.495811,1.220781
2020-09-28,2.093201,2.16548,1.492384,1.219762
2020-09-29,2.098154,2.205516,1.512567,1.218672
2020-09-30,2.091851,2.214413,1.513328,1.218208
2020-10-09,2.133724,2.296263,1.512186,1.216421
2020-10-12,2.20036,2.387011,1.528561,1.217198
2020-10-13,2.207564,2.391459,1.524372,1.215543
2020-10-14,2.196758,2.373665,1.507235,1.215472
2020-10-15,2.191355,2.357651,1.505331,1.21408
2020-10-16,2.185052,2.343416,1.509901,1.215997
2020-10-19,2.171094,2.313167,1.511043,1.2185
2020-10-20,2.184602,2.353203,1.50495,1.218924
2020-10-21,2.187303,2.323843,1.510282,1.220004
2020-10-22,2.180099,2.297153,1.511805,1.221245
2020-10-23,2.154885,2.238434,1.506474,1.219449
2020-10-26,2.138676,2.253559,1.499619,1.218308
2020-10-27,2.14498,2.27758,1.512567,1.22065
2020-10-28,2.16299,2.292705,1.513328,1.219974
2020-10-29,2.182801,2.319395,1.492765,1.219419
2020-10-30,2.141828,2.280249,1.484006,1.220842
2020-11-02,2.154435,2.328292,1.496573,1.223022
2020-11-03,2.177398,2.356762,1.503808,1.222608
2020-11-04,2.194057,2.364769,1.510663,1.223395
2020-11-05,2.228276,2.393238,1.509901,1.222073
2020-11-06,2.229176,2.346085,1.52361,1.220388
2020-11-09,2.27285,2.419039,1.519421,1.218551
2020-11-10,2.260693,2.379004,1.48096,1.218894
2020-11-11,2.239532,2.308719,1.477913,1.218732
2020-11-12,2.238181,2.319395,1.474867,1.218218
2020-11-13,2.215218,2.330071,1.48134,1.215604
2020-11-16,2.239081,2.330961,1.480579,1.217662
2020-11-17,2.235029,2.288256,1.477913,1.216986
2020-11-18,2.231878,2.254448,1.468393,1.215301
2020-11-19,2.250788,2.274021,1.461158,1.214645
2020-11-20,2.257542,2.291815,1.463442,1.214645
2020-11-23,2.283656,2.30694,1.466489,1.217774
2020-11-24,2.269248,2.297153,1.429931,1.216431
2020-11-25,2.241333,2.24911,1.414318,1.217047
2020-11-26,2.244484,2.243772,1.415842,1.216704
2020-11-27,2.276452,2.252669,1.416603,1.216229
2020-11-30,2.265196,2.260676,1.381569,1.219075
2020-12-01,2.315173,2.314947,1.391089,1.217188
2020-12-02,2.310221,2.30694,1.411653,1.217531
2020-12-03,2.30932,2.330071,1.427266,1.216613
2020-12-04,2.314273,2.346085,1.429551,1.218561
2020-12-07,2.294462,2.338078,1.426123,1.217885
2020-12-08,2.287258,2.354093,1.447068,1.218389
2020-12-09,2.260243,2.311388,1.43869,1.218853
2020-12-10,2.255741,2.337189,1.424219,1.218843
2020-12-11,2.230527,2.314057,1.423839,1.21743
2020-12-14,2.250338,2.349644,1.424219,1.21634
2020-12-15,2.257091,2.372776,1.435263,1.218389
2020-12-16,2.261594,2.372776,1.444402,1.219055
2020-12-17,2.293561,2.396797,1.451637,1.218571
2020-12-18,2.280504,2.391459,1.461538,1.217864
2020-12-21,2.300765,2.47153,1.477152,1.219308
2020-12-22,2.266096,2.418149,1.456588,1.221518
2020-12-23,2.284557,2.442171,1.453922,1.222224
2020-12-24,2.284557,2.425267,1.459254,1.222457
2020-12-25,2.303467,2.44573,1.467251,1.223769
2020-12-28,2.30977,2.442171,1.469155,1.222558
2020-12-29,2.302566,2.41726,1.461158,1.223254
2020-12-30,2.331382,2.490214,1.459254,1.22392
2020-12-31,2.380459,2.549822,1.466108,1.224384
2021-01-04,2.401621,2.647687,1.48591,1.222487
2021-01-05,2.446195,2.658363,1.492765,1.223678
2021-01-06,2.468258,2.671708,1.496954,1.226211
2021-01-07,2.520937,2.718861,1.486291,1.226928
2021-01-08,2.50833,2.701068,1.476771,1.226373
2021-01-11,2.479964,2.659253,1.438309,1.225192
2021-01-12,2.552004,2.736655,1.448972,1.226463
2021-01-13,2.542098,2.691281,1.445925,1.228876
2021-01-14,2.495723,2.657473,1.436405,1.231409
2021-01-15,2.488068,2.660142,1.441356,1.229915
2021-01-18,2.482215,2.709964,1.437548,1.22822
2021-01-19,2.448447,2.647687,1.439071,1.225959
2021-01-20,2.461954,2.754448,1.442879,1.227927
2021-01-21,2.504277,2.825623,1.456588,1.229411
2021-01-22,2.505628,2.883452,1.449353,1.229966
2021-01-25,2.535344,2.884342,1.442498,1.229996
2021-01-26,2.481315,2.80427,1.446687,1.225797
2021-01-27,2.485817,2.816726,1.439071,1.22608
2021-01-28,2.424584,2.719751,1.432216,1.225131
2021-01-29,2.407924,2.69484,1.43869,1.225373
2021-02-01,2.43629,2.718861,1.454684,1.226574
2021-02-02,2.47231,2.774021,1.442879,1.2272
2021-02-03,2.469608,2.763345,1.428027,1.227957
2021-02-04,2.464656,2.756228,1.417746,1.227675
2021-02-05,2.468258,2.743772,1.401752,1.225747
2021-02-08,2.500675,,1.413557,1.224334
2021-02-09,2.56281,2.866548,1.428789,1.224203
2021-02-10,2.614588,2.929715,1.430312,1.225939
2021-02-18,2.595227,2.848754,1.389947,1.224758
2021-02-19,2.609635,2.820285,1.383854,1.224919
2021-02-22,2.516434,2.697509,1.399467,1.225464
2021-02-23,2.50968,2.677046,1.413938,1.226776
2021-02-24,2.443494,2.58363,1.410891,1.229017
2021-02-25,2.466457,2.560498,1.397563,1.228866
2021-02-26,2.39937,2.503559,1.375857,1.226363
2021-03-01,2.439442,2.574733,1.369002,1.226312
2021-03-02,2.408375,2.543594,1.346535,1.231157
2021-03-03,2.455651,2.580071,1.351485,1.230359
2021-03-04,2.380459,2.447509,1.338157,1.229834
2021-03-05,2.371004,2.466192,1.325971,1.231237
2021-03-08,2.287258,2.342527,1.340061,1.231227
2021-03-09,2.241783,2.266014,1.33511,1.229855
2021-03-10,2.251238,2.300712,1.348819,1.230612
2021-03-11,2.30932,2.357651,1.360625,1.229754
2021-03-12,2.315173,2.364769,1.341965,1.229855
2021-03-15,2.269248,2.273132,1.354151,1.229219
2021-03-16,2.284106,2.294484,1.356436,1.227564
2021-03-17,2.294462,2.319395,1.362148,1.228028
2021-03-18,2.312472,2.357651,1.37243,1.227473
2021-03-19,2.249887,2.294484,1.366717,1.227231
2021-03-22,2.275552,2.319395,1.359482,1.227392
2021-03-23,2.25529,2.294484,1.365194,1.227685
2021-03-24,2.221072,2.262456,1.362529,1.229209
2021-03-25,2.219271,2.283808,1.366717,1.230168
2021-03-26,2.266096,2.357651,1.362909,1.228502
2021-03-29,2.270599,2.346085,1.362909,1.228401
2021-03-30,2.29041,2.378114,1.346535,1.230339
2021-03-31,2.273751,2.370996,1.330922,1.230662
2021-04-01,2.301666,2.418149,1.357578,1.230319
2021-04-02,2.323728,2.451957,1.375476,1.232156
2021-04-06,2.311121,2.428826,1.367479,1.231369
2021-04-07,2.295362,2.408363,1.373572,1.231197
2021-04-08,2.300315,2.427046,1.376238,1.229602
2021-04-09,2.268348,2.393238,1.382711,1.229562
2021-04-12,2.230527,2.337189,1.375476,1.231823
2021-04-13,2.227375,2.356762,1.361386,1.234487
2021-04-14,2.239982,2.408363,1.376618,1.234084
2021-04-15,2.227375,2.400356,1.375476,1.234144
2021-04-16,2.234579,2.391459,1.387281,1.23475
2021-04-19,2.29131,2.489324,1.397563,1.233962
2021-04-20,2.287708,2.483096,1.384235,1.234578
2021-04-21,2.293111,2.503559,1.398705,1.23693
2021-04-22,2.29131,2.524021,1.399848,1.235941
2021-04-23,2.314273,2.572064,1.396801,1.238857
2021-04-26,2.285457,2.547153,1.389566,1.237192
2021-04-27,2.29131,2.565836,1.391089,1.236203
2021-04-28,2.30842,2.623665,1.383092,1.235345
2021-04-29,2.329131,2.626335,1.387281,1.23589
2021-04-30,2.30887,2.659253,1.380427,1.237384
2021-05-06,2.278703,2.58363,1.399848,1.237717
2021-05-07,2.251238,2.508007,1.415461,1.237253
2021-05-10,2.250788,2.515125,1.420411,1.237889
2021-05-11,2.262494,2.511566,1.418507,1.240331
2021-05-12,2.276452,2.548932,1.421173,1.240412
2021-05-13,2.251688,2.531139,1.415461,1.238656
2021-05-14,2.30842,2.612989,1.423839,1.238787
2021-05-17,2.335885,2.675267,1.438309,1.240281
2021-05-18,2.336785,2.658363,1.447829,1.239968
2021-05-19,2.330482,2.679715,1.451637,1.242017
2021-05-20,2.336785,2.707295,1.451257,1.243732
2021-05-21,2.312022,2.679715,1.453161,1.244964
2021-05-24,2.324629,2.701068,1.45773,1.245226
2021-05-25,2.398469,2.774911,1.451637,1.243107
2021-05-26,2.398919,2.753559,1.46687,1.243692
2021-05-27,2.407474,2.774021,1.458111,1.242774
2021-05-28,2.40072,2.77669,1.447068,1.242753
2021-05-31,2.403422,2.842527,1.45773,1.240432
2021-06-01,2.407024,2.836299,1.467251,1.242138
2021-06-02,2.387663,2.787367,1.444402,1.24127
2021-06-03,2.369203,2.757117,1.437167,1.241078
2021-06-04,2.384061,2.794484,1.421173,1.241572
2021-06-07,2.38136,2.77758,1.430693,1.24017
2021-06-08,2.362449,2.762456,1.43869,1.240371
2021-06-09,2.366051,2.758007,1.437548,1.240008
2021-06-10,2.38136,2.828292,1.433359,1.240291
2021-06-11,2.359298,2.842527,1.445164,1.238514
2021-06-15,2.332733,2.80694,1.420411,1.238292
2021-06-16,2.300765,2.690391,1.42003,1.240785
2021-06-17,2.305718,2.747331,1.39642,1.240139
2021-06-18,2.307969,2.790925,1.380427,1.241098
2021-06-21,2.304818,2.816726,1.381569,1.243712
2021-06-22,2.316524,2.823843,1.386519,1.243046
2021-06-23,2.330482,2.8621,1.388043,1.242733
2021-06-24,2.336335,2.823843,1.381569,1.241895
2021-06-25,2.372805,2.885231,1.380046,1.24234
2021-06-28,2.376857,2.940391,1.38195,1.243753
2021-06-29,2.352544,2.933274,1.376999,1.245236
2021-06-30,2.366502,3.00089,1.364813,1.2467
2021-07-01,2.365601,2.97153,1.38195,1.246316
2021-07-02,2.302116,2.870996,1.383092,1.246134
2021-07-05,2.305268,2.891459,1.388043,1.246286
2021-07-06,2.30842,2.843416,1.40099,1.246649
2021-07-07,2.332283,2.940391,1.399848,1.248032
2021-07-08,2.312472,2.955516,1.397563,1.249869
2021-07-09,2.301666,2.938612,1.401371,1.250373
2021-07-12,2.332283,3.048932,1.399086,1.250626
2021-07-13,2.339487,3.034698,1.404798,1.253654
2021-07-14,2.313823,3.008897,1.405941,1.25433
2021-07-15,2.344439,3.050712,1.416984,1.251736
2021-07-16,2.321477,2.960854,1.413176,1.252523
2021-07-19,2.331382,2.980427,1.40099,1.252665
2021-07-20,2.325529,2.985765,1.412414,1.253573
2021-07-21,2.343089,3.073843,1.407083,1.254754
2021-07-22,2.34534,3.058719,1.39642,1.254956
2021-07-23,2.321927,2.995552,1.402894,1.25541
2021-07-26,2.243134,2.909253,1.406321,1.258589
2021-07-27,2.165241,2.793594,1.394516,1.260153
2021-07-28,2.169743,2.831851,1.408225,1.258791
2021-07-29,2.208915,2.987544,1.412034,1.258034
2021-07-30,2.193606,2.960854,1.416603,1.259851
2021-08-02,2.248086,3.018683,1.401371,1.263323
2021-08-03,2.248987,2.991993,1.401752,1.262727
2021-08-04,2.268798,3.065836,1.404798,1.26195
2021-08-05,2.25529,3.041815,1.403275,1.261445
2021-08-06,2.248086,3.012456,1.394897,1.261799
2021-08-09,2.27285,2.978648,1.35872,1.258892
2021-08-10,2.298514,2.994662,1.352628,1.257721
2021-08-11,2.286357,2.959075,1.351104,1.25649
2021-08-12,2.27195,2.918149,1.36329,1.25757
2021-08-13,2.259793,2.890569,1.367479,1.259911
2021-08-16,2.258442,2.852313,1.378903,1.259861
2021-08-17,2.208014,2.781139,1.392993,1.261859
2021-08-18,2.231878,2.811388,1.393755,1.262636
2021-08-19,2.216569,2.826512,1.389185,1.262495
2021-08-20,2.176047,2.758007,1.393374,1.263282
2021-08-23,2.208465,2.842527,1.390708,1.262535
2021-08-24,2.231878,2.869217,1.40099,1.26201
2021-08-25,2.238181,2.883452,1.392993,1.262465
2021-08-26,2.19991,2.814947,1.388043,1.259356
2021-08-27,2.205763,2.809609,1.402133,1.25974
2021-08-30,2.197659,2.814947,1.40556,1.260194
2021-08-31,2.196758,2.763345,1.405179,1.26194
2021-09-01,2.228276,2.752669,1.405179,1.262616
2021-09-02,2.226475,2.709964,1.404037,1.262545
2021-09-03,2.214318,2.677936,1.404037,1.262899
2021-09-06,2.252139,2.783808,1.412034,1.261849
2021-09-07,2.280504,2.799822,1.407464,1.26088
2021-09-08,2.271049,2.77847,1.391089,1.260527
2021-09-09,2.270149,2.781139,1.385758,1.260668
2021-09-10,2.292211,2.789146,1.393755,1.260648
2021-09-13,2.280054,2.753559,1.3869,1.260184
2021-09-14,2.250338,2.793594,1.388423,1.259507
2021-09-15,2.226475,2.762456,1.393374,1.25974
2021-09-16,2.201261,2.700178,1.381569,1.258074
2021-09-17,2.21882,2.755338,1.36786,1.259164
2021-09-22,2.203962,2.729537,1.386139,1.2598
2021-09-23,2.217019,2.745552,1.37281,1.261465
2021-09-24,2.220171,2.766014,1.365575,1.261354
2021-09-27,2.234579,2.784698,1.367098,1.261314
2021-09-28,2.230527,2.770463,1.356436,1.261496
2021-09-29,2.215669,2.742883,1.354532,1.264544
2021-09-30,2.221972,2.800712,1.3492,1.265129
2021-10-08,2.25394,2.791815,1.365956,1.263101
2021-10-11,2.253489,2.754448,1.360625,1.261506
2021-10-12,2.230077,2.706406,1.367479,1.259649
2021-10-13,2.25529,2.766014,1.367098,1.259184
2021-10-14,2.243134,2.768683,1.384615,1.259477
2021-10-15,2.25394,2.825623,1.38195,1.259285
2021-10-18,2.227825,2.822064,1.36329,1.25547
2021-10-19,2.248987,2.838968,1.368621,1.255349
2021-10-20,2.242683,2.83363,1.364813,1.255753
2021-10-21,2.252589,2.823843,1.371287,1.257549
2021-10-22,2.267447,2.83363,1.376618,1.256086
2021-10-25,2.275101,2.879004,1.373191,1.256358
2021-10-26,2.267447,2.865658,1.378903,1.257297
2021-10-27,2.237731,2.851423,1.368621,1.25766
2021-10-28,2.228276,2.827402,1.38195,1.257459
2021-10-29,2.242683,2.890569,1.374334,1.258438
2021-11-01,2.23548,2.868327,1.368621,1.259356
2021-11-02,2.212067,2.871886,1.37738,1.260375
2021-11-03,2.203062,2.866548,1.366717,1.261365
2021-11-04,2.224223,2.900356,1.361386,1.26092
2021-11-05,2.216569,2.88968,1.380046,1.262212
2021-11-08,2.214768,2.91637,1.393755,1.263353
2021-11-09,2.213868,2.935943,1.397944,1.262263
2021-11-10,2.202611,2.932384,1.397182,1.263908
2021-11-11,2.238631,2.957295,1.416984,1.263555
2021-11-12,2.237731,2.957295,1.417365,1.262162
2021-11-15,2.235029,2.931495,1.41508,1.263111
2021-11-16,2.233228,2.919929,1.421173,1.263595
2021-11-17,2.232778,2.951068,1.416603,1.263615
2021-11-18,2.212967,2.912811,1.422315,1.264443
2021-11-19,2.237731,2.947509,1.420411,1.263706
2021-11-22,2.243584,3.018683,1.407464,1.264191
2021-11-23,2.244935,3.007117,1.383092,1.264211
2021-11-24,2.249887,2.991103,1.375857,1.265129
2021-11-25,2.241333,2.996441,1.375095,1.265846
2021-11-26,2.222422,2.992883,1.381569,1.268409
2021-11-29,2.219271,3.015125,1.376238,1.266764
2021-11-30,2.211166,3.012456,1.37281,1.266946
2021-12-01,2.217019,2.993772,1.367479,1.26635
2021-12-02,2.221522,2.984875,1.361386,1.265684
2021-12-03,2.241783,2.998221,1.357959,1.263928
2021-12-06,2.239532,2.930605,1.36786,1.266461
2021-12-07,2.252139,2.905694,1.364813,1.265886
2021-12-08,2.284557,2.948399,1.366717,1.266199
2021-12-09,2.322377,2.983096,1.361386,1.265745
2021-12-10,2.315624,2.998221,1.357578,1.266542
2021-12-13,2.321477,3.015125,1.365194,1.266502
2021-12-14,2.307519,3.010676,1.366337,1.26849
2021-12-15,2.286808,2.984875,1.352628,1.268601
2021-12-16,2.298964,3.005338,1.364813,1.268208
2021-12-17,2.266096,2.960854,1.38195,1.269984
2021-12-20,2.232328,2.869217,1.380046,1.269742
2021-12-21,2.241783,2.88879,1.370526,1.269227
2021-12-22,2.243134,2.900356,1.367479,1.269974
2021-12-23,2.260243,2.908363,1.381188,1.270277
2021-12-24,2.249887,2.843416,1.383473,1.270186
2021-12-27,2.251688,2.838078,1.382331,1.271306
2021-12-28,2.263395,2.870107,1.3869,1.271912
2021-12-29,2.233228,2.830961,1.380427,1.272224
2021-12-30,2.249437,2.863879,1.373191,1.275454
2021-12-31,2.25484,2.862989,1.387281,1.276534
2022-01-04,2.246736,2.80605,1.378522,1.275918
2022-01-05,2.225574,2.725979,1.384235,1.274556
2022-01-06,2.20036,2.699288,1.376238,1.27386
2022-01-07,2.205763,2.671708,1.36786,1.27396
2022-01-10,2.211616,2.66726,1.370526,1.275414
2022-01-11,2.191355,2.633452,1.38195,1.27715
2022-01-12,2.214768,2.700178,1.388423,1.277634
2022-01-13,2.178298,2.660142,1.39147,1.277483
2022-01-14,2.158487,2.682384,1.389947,1.28047
2022-01-17,2.176947,2.729537,1.384235,1.280097
2022-01-18,2.197659,2.710854,1.38195,1.283791
2022-01-19,2.152184,2.655694,1.380427,1.283185
2022-01-20,2.169293,2.646797,1.399086,1.282963
2022-01-21,2.153985,2.616548,1.398324,1.286092
2022-01-24,2.154885,2.635231,1.394516,1.290624
2022-01-25,2.107159,2.563167,1.397944,1.290291
